Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,module,n_genes_in_module
KEGG_2021_Human,Chronic myeloid leukemia,1/76,0.1215118172783869,0.377846002900703,0,0,8.036767676767676,16.939446916298973,TP53,2,34
KEGG_2021_Human,Pancreatic cancer,1/76,0.1215118172783869,0.377846002900703,0,0,8.036767676767676,16.939446916298973,TP53,2,34
KEGG_2021_Human,Colorectal cancer,1/86,0.1363917975983422,0.377846002900703,0,0,7.087700534759359,14.12028477327799,TP53,2,34
KEGG_2021_Human,Small cell lung cancer,1/92,0.145202055367582,0.377846002900703,0,0,6.618381618381618,12.7710212446526,TP53,2,34
KEGG_2021_Human,Prostate cancer,1/97,0.1524772427346566,0.377846002900703,0,0,6.272095959595959,11.796181266076252,TP53,2,34
KEGG_2021_Human,Longevity regulating pathway,1/102,0.1596923171514603,0.377846002900703,0,0,5.96009600960096,10.933833874449698,TP53,2,34
KEGG_2021_Human,C-type lectin receptor signaling pathway,1/104,0.1625616233233087,0.377846002900703,0,0,5.84377758164166,10.616379796798372,PLK3,2,34
KEGG_2021_Human,Sphingolipid signaling pathway,1/119,0.1837803814818585,0.377846002900703,0,0,5.0970724191063175,8.634511084636353,TP53,2,34
KEGG_2021_Human,Neurotrophin signaling pathway,1/119,0.1837803814818585,0.377846002900703,0,0,5.0970724191063175,8.634511084636353,TP53,2,34
KEGG_2021_Human,Thyroid hormone signaling pathway,1/121,0.1865698180421205,0.377846002900703,0,0,5.011616161616161,8.414251704037543,TP53,2,34
KEGG_2021_Human,Cell cycle,1/124,0.1907366319823037,0.377846002900703,0,0,4.888642522788865,8.099804524943316,TP53,2,34
KEGG_2021_Human,FoxO signaling pathway,1/131,0.2003787929533847,0.377846002900703,0,0,4.623776223776224,7.432931766422354,PLK3,2,34
KEGG_2021_Human,Herpes simplex virus 1 infection,2/498,0.2072616306975491,0.377846002900703,0,0,2.4533770161290325,3.8610594081100023,TP53;ZNF420,2,34
KEGG_2021_Human,Measles,1/139,0.2112618941126484,0.377846002900703,0,0,4.353974527887571,6.768935718598165,TP53,2,34
KEGG_2021_Human,Fluid shear stress and atherosclerosis,1/139,0.2112618941126484,0.377846002900703,0,0,4.353974527887571,6.768935718598165,TP53,2,34
KEGG_2021_Human,Ubiquitin mediated proteolysis,1/140,0.2126121311159233,0.377846002900703,0,0,4.3224329627207325,6.692361378584255,HERC1,2,34
KEGG_2021_Human,Breast cancer,1/147,0.2220011716437128,0.377846002900703,0,0,4.113740141137401,6.191477649955823,TP53,2,34
KEGG_2021_Human,Gastric cancer,1/149,0.2246637351676842,0.377846002900703,0,0,4.057739557739557,6.058815869951993,TP53,2,34
KEGG_2021_Human,Hepatitis C,1/157,0.2352258233135855,0.377846002900703,0,0,3.848096348096348,5.569000729847256,TP53,2,34
KEGG_2021_Human,Hepatitis B,1/162,0.2417560690153835,0.377846002900703,0,0,3.727649162431771,5.292613350495194,TP53,2,34
KEGG_2021_Human,Wnt signaling pathway,1/166,0.2469412681410595,0.377846002900703,0,0,3.6365472910927457,5.0860923201364825,TP53,2,34
KEGG_2021_Human,Hepatocellular carcinoma,1/168,0.249520945311785,0.377846002900703,0,0,3.5926329159862096,4.987337627893559,TP53,2,34
KEGG_2021_Human,Tuberculosis,1/180,0.2648198375726118,0.3822805553532197,0,0,3.3497545285254784,4.450837407801211,PLK3,2,34
KEGG_2021_Human,Transcriptional misregulation in cancer,1/192,0.2798158447236356,0.3822805553532197,0,0,3.137394891321593,3.995860143497472,TP53,2,34
KEGG_2021_Human,Kaposi sarcoma-associated herpesvirus infection,1/193,0.2810520232747756,0.3822805553532197,0,0,3.1208964646464645,3.9610901374094794,TP53,2,34
KEGG_2021_Human,Epstein-Barr virus infection,1/202,0.2920853477373012,0.3822805553532197,0,0,2.97979797979798,3.6672648851683936,TP53,2,34
KEGG_2021_Human,Viral carcinogenesis,1/203,0.2933010796958577,0.3822805553532197,0,0,2.964896489648965,3.636610457451386,TP53,2,34
KEGG_2021_Human,Proteoglycans in cancer,1/205,0.2957264673487171,0.3822805553532197,0,0,2.935531788472965,3.576418112133596,TP53,2,34
KEGG_2021_Human,Lipid and atherosclerosis,1/215,0.307732727408798,0.3849007291435298,0,0,2.796941376380629,3.2962615342495463,TP53,2,34
KEGG_2021_Human,Human T-cell leukemia virus 1 infection,1/219,0.3124793989057289,0.3849007291435298,0,0,2.745065332221296,3.1931059344268697,TP53,2,34
KEGG_2021_Human,Human cytomegalovirus infection,1/225,0.3195402279682134,0.3849007291435298,0,0,2.6707251082251084,3.0469557733108954,TP53,2,34
KEGG_2021_Human,Shigellosis,1/246,0.3437031570294615,0.3999037679676513,0,0,2.439208410636982,2.6050182606204078,TP53,2,34
KEGG_2021_Human,Parkinson disease,1/249,0.3470862891794709,0.3999037679676513,0,0,2.4093352883675463,2.5495148918983825,TP53,2,34
KEGG_2021_Human,MAPK signaling pathway,1/294,0.3958470678938745,0.4459758161496331,0,0,2.0346468093908365,1.8855628143284155,TP53,2,34
KEGG_2021_Human,Huntington disease,1/306,0.4082410480961063,0.4459758161496331,0,0,1.9534028812717337,1.7500487087486432,TP53,2,34
KEGG_2021_Human,MicroRNAs in cancer,1/310,0.4123172639873966,0.4459758161496331,0,0,1.9277238403451995,1.7078903924223006,TP53,2,34
KEGG_2021_Human,Human papillomavirus infection,1/331,0.4332742842150848,0.4592707412679899,0,0,1.8031221303948577,1.5081030420741708,TP53,2,34
KEGG_2021_Human,PI3K-Akt signaling pathway,1/354,0.4553949611457212,0.4732535870730044,0,0,1.6836638338054768,1.3243534550832856,TP53,2,34
KEGG_2021_Human,Amyotrophic lateral sclerosis,1/364,0.4647491145332847,0.4736865975050787,0,0,1.6364471157859588,1.2539399701429916,TP53,2,34
KEGG_2021_Human,Pathways in cancer,1/531,0.5997491126350938,0.5997491126350938,0,0,1.1112635791881076,0.5681266781693042,TP53,2,34
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,20/354,5.9072315697623154e-27,6.734243989529039e-25,0,0,83.96920444824636,5071.2042436801785,PLK3;PPP1R13B;TP53RK;SETD9;ARID3A;TRIAP1;HIPK1;POU4F1;POU4F2;TP53AIP1;NUAK1;TP53I3;RGCC;PCBP4;TP53INP1;RFFL;TP53;ZNF385A;PRELID3A;ZNF420,2,34
Reactome_2022,Generic Transcription Pathway R-HSA-212436,21/1190,6.842648901032568e-18,3.900309873588563e-16,0,0,25.974666052510365,1026.6059928812936,PLK3;PPP1R13B;TP53RK;SETD9;ARID3A;TRIAP1;PPM1D;HIPK1;POU4F1;POU4F2;TP53AIP1;NUAK1;TP53I3;RGCC;PCBP4;TP53INP1;RFFL;TP53;ZNF385A;PRELID3A;ZNF420,2,34
Reactome_2022,Regulation Of TP53 Activity R-HSA-5633007,12/157,1.687420983621075e-17,6.412199737760084e-16,0,0,74.56175548589341,2879.6305649642445,PLK3;NUAK1;PPP1R13B;TP53RK;SETD9;TP53INP1;RFFL;HIPK1;POU4F1;TP53;ZNF385A;POU4F2,2,34
Reactome_2022,RNA Polymerase II Transcription R-HSA-73857,21/1312,4.985067635897422e-17,1.4207442762307653e-15,0,0,23.36739557885956,877.1536024210034,PLK3;PPP1R13B;TP53RK;SETD9;ARID3A;TRIAP1;PPM1D;HIPK1;POU4F1;POU4F2;TP53AIP1;NUAK1;TP53I3;RGCC;PCBP4;TP53INP1;RFFL;TP53;ZNF385A;PRELID3A;ZNF420,2,34
Reactome_2022,Gene Expression (Transcription) R-HSA-74160,21/1449,3.7214007475563215e-16,8.484793704428413e-15,0,0,20.97058823529412,745.027568803175,PLK3;PPP1R13B;TP53RK;SETD9;ARID3A;TRIAP1;PPM1D;HIPK1;POU4F1;POU4F2;TP53AIP1;NUAK1;TP53I3;RGCC;PCBP4;TP53INP1;RFFL;TP53;ZNF385A;PRELID3A;ZNF420,2,34
Reactome_2022,TP53 Regulates Transcription Of Genes Involved In Cytochrome C Release R-HSA-6803204,7/20,1.6177998126173646e-15,3.0738196439729925e-14,0,0,397.9230769230769,13552.348481242549,TP53AIP1;PPP1R13B;TP53INP1;TRIAP1;TP53;PRELID3A;ZNF420,2,34
Reactome_2022,TP53 Regulates Transcription Of Cell Death Genes R-HSA-5633008,8/44,4.865617606427275e-15,7.924005816181563e-14,0,0,170.34188034188034,5613.886273305922,TP53AIP1;PPP1R13B;TP53I3;TP53INP1;TRIAP1;TP53;PRELID3A;ZNF420,2,34
Reactome_2022,Regulation Of TP53 Activity Thru Association With Co-factors R-HSA-6804759,5/14,2.06682818262144e-11,2.9452301602355507e-10,0,0,382.31800766283527,9405.94853059544,PPP1R13B;POU4F1;TP53;POU4F2;ZNF385A,2,34
Reactome_2022,TP53 Regulates Transcription Of Cell Cycle Genes R-HSA-6791312,6/49,2.0102633781338802e-10,2.546333612302915e-09,0,0,99.2840531561462,2216.7731541132925,PLK3;RGCC;PCBP4;ARID3A;TP53;ZNF385A,2,34
Reactome_2022,TP53 Regulates Transcription Of Genes Involved In G1 Cell Cycle Arrest R-HSA-6804116,4/14,6.881135045760772e-09,7.84449395216728e-08,0,0,266.08,5000.8358293708525,PCBP4;ARID3A;TP53;ZNF385A,2,34
Reactome_2022,Regulation Of TP53 Activity Thru Phosphorylation R-HSA-6804756,6/90,8.520530816151548e-09,8.83036830037524e-08,0,0,50.71938775510204,942.406150572764,PLK3;NUAK1;TP53RK;TP53INP1;HIPK1;TP53,2,34
Reactome_2022,TP53 Regulates Transcription Of Additional Cell Death Genes With Uncertain Roles In P53-Dependent Apoptosis R-HSA-6803205,3/14,1.6129681973729268e-06,1.5323197875042803e-05,0,0,175.55718475073314,2341.48244830937,PPP1R13B;TP53I3;TP53,2,34
Reactome_2022,TP53 Regulates Transcription Of Additional Cell Cycle Genes With Uncertain Roles In P53 Pathway R-HSA-6804115,3/21,5.845854228126286e-06,5.1263644769722816e-05,0,0,107.247311827957,1292.306280059673,PLK3;RGCC;TP53,2,34
Reactome_2022,Activation Of PUMA And Translocation To Mitochondria R-HSA-139915,2/9,0.00010022949748932252,0.0008161544795559119,0,0,178.20535714285714,1640.9234871537965,PPP1R13B;TP53,2,34
Reactome_2022,p53-Dependent G1 DNA Damage Response R-HSA-69563,3/65,0.00018243017646784007,0.0013050720745066,0,0,31.06763787721124,267.46573879894447,PCBP4;TP53;ZNF385A,2,34
Reactome_2022,TP53 Regulates Transcription Of Death Receptors And Ligands R-HSA-6803211,2/12,0.0001831680104570772,0.0013050720745066,0,0,124.725,1073.2719376950276,PPP1R13B;TP53,2,34
Reactome_2022,G1/S DNA Damage Checkpoints R-HSA-69615,3/67,0.00019961224115404484,0.0013385762053859,0,0,30.09375,256.37268482629224,PCBP4;TP53;ZNF385A,2,34
Reactome_2022,Regulation Of NF-kappa B Signaling R-HSA-9758274,2/18,0.0004219121242602919,0.0025314727455617,0,0,77.9296875,605.5692748599668,IKBIP;TP53,2,34
Reactome_2022,TP53 Regulates Transcription Of Genes Involved In G2 Cell Cycle Arrest R-HSA-6804114,2/18,0.0004219121242602919,0.0025314727455617,0,0,77.9296875,605.5692748599668,TP53;ZNF385A,2,34
Reactome_2022,Regulation Of TP53 Activity Thru Methylation R-HSA-6804760,2/19,0.0004710469585153871,0.0026849676635377,0,0,73.34191176470588,561.83958527557,SETD9;TP53,2,34
Reactome_2022,Activation Of BH3-only Proteins R-HSA-114452,2/30,0.0011843277749014,0.0064292079208936,0,0,44.504464285714285,299.8968904507324,PPP1R13B;TP53,2,34
Reactome_2022,Regulation Of TP53 Degradation R-HSA-6804757,2/36,0.0017043199561329,0.0088314761363254,0,0,36.63970588235294,233.5630697638135,RFFL;TP53,2,34
Reactome_2022,Regulation Of TP53 Expression And Degradation R-HSA-6806003,2/37,0.0017997945538918,0.0089207208323337,0,0,35.59107142857143,224.9385168502885,RFFL;TP53,2,34
Reactome_2022,TAK1-dependent IKK And NF-kappa-B Activation R-HSA-445989,2/45,0.0026527136191925,0.0126003896911646,0,0,28.9578488372093,171.78294456046322,IKBIP;TP53,2,34
Reactome_2022,Intrinsic Pathway For Apoptosis R-HSA-109606,2/55,0.0039370281555363,0.0179528483892457,0,0,23.48231132075472,130.0292861762509,PPP1R13B;TP53,2,34
Reactome_2022,Ub-specific Processing Proteases R-HSA-5689880,3/201,0.0047576683871832,0.0208605460053419,0,0,9.66177908113392,51.67117100306969,USP24;USP42;TP53,2,34
Reactome_2022,Activation Of NOXA And Translocation To Mitochondria R-HSA-111448,1/5,0.0084719002014878,0.0357702452951708,0,0,151.22727272727272,721.5053863184621,TP53,2,34
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,3/271,0.0107988248685892,0.0426881001966038,0,0,7.112903225806452,32.209487419727,PCBP4;TP53;ZNF385A,2,34
Reactome_2022,MyD88 Cascade Initiated On Plasma Membrane R-HSA-975871,2/96,0.0115754972109367,0.0426881001966038,0,0,13.212765957446807,58.91393603867177,IKBIP;TP53,2,34
Reactome_2022,Deubiquitination R-HSA-5688426,3/279,0.0116795036935897,0.0426881001966038,0,0,6.903927068723703,30.72192172270495,USP24;USP42;TP53,2,34
Reactome_2022,RUNX3 Regulates CDKN1A Transcription R-HSA-8941855,1/7,0.011841135434323,0.0426881001966038,0,0,100.8080808080808,447.2023640851642,TP53,2,34
Reactome_2022,TRAF6 Mediated Induction Of NFkB And MAP Kinases Upon TLR7/8 Or 9 Activation R-HSA-975138,2/101,0.0127517722391139,0.0426881001966038,0,0,12.54229797979798,54.71057010760131,IKBIP;TP53,2,34
Reactome_2022,MyD88 Dependent Cascade Initiated On Endosome R-HSA-975155,2/102,0.0129930685283717,0.0426881001966038,0,0,12.41625,53.9279860105189,IKBIP;TP53,2,34
Reactome_2022,Toll Like Receptor 3 (TLR3) Cascade R-HSA-168164,2/103,0.0132363620068428,0.0426881001966038,0,0,12.29269801980198,53.16330721829483,IKBIP;TP53,2,34
Reactome_2022,Toll Like Receptor 7/8 (TLR7/8) Cascade R-HSA-168181,2/103,0.0132363620068428,0.0426881001966038,0,0,12.29269801980198,53.16330721829483,IKBIP;TP53,2,34
Reactome_2022,DNA Damage Reversal R-HSA-73942,1/8,0.0135215845650559,0.0426881001966038,0,0,86.40259740259741,371.8308142207318,MGMT,2,34
Reactome_2022,Toll Like Receptor 9 (TLR9) Cascade R-HSA-168138,2/106,0.0139781549967819,0.0426881001966038,0,0,11.936298076923077,50.971090560576506,IKBIP;TP53,2,34
Reactome_2022,MyD88-independent TLR4 Cascade R-HSA-166166,2/107,0.0142293667322012,0.0426881001966038,0,0,11.82202380952381,50.27253405896206,IKBIP;TP53,2,34
Reactome_2022,PI5P Regulates TP53 Acetylation R-HSA-6811555,1/9,0.0151992604555411,0.0442169415427928,0,0,75.59848484848484,316.4936999007962,TP53,2,34
Reactome_2022,MyD88:MAL(TIRAP) Cascade Initiated On Plasma Membrane R-HSA-166058,2/112,0.0155147163308045,0.0442169415427928,0,0,11.28181818181818,46.99967395098967,IKBIP;TP53,2,34
Reactome_2022,Interleukin-1 Signaling R-HSA-9020702,2/114,0.0160423956254873,0.0446056853976965,0,0,11.079241071428571,45.78518901835009,IKBIP;TP53,2,34
Reactome_2022,TP53 Regulates Transcription Of Caspase Activators And Caspases R-HSA-6803207,1/12,0.020215692219209,0.054871164594996,0,0,54.972451790633606,214.4638136267328,TP53,2,34
Reactome_2022,Physiological Factors R-HSA-5578768,1/14,0.0235461938251205,0.0610911344220369,0,0,46.51048951048951,174.35810878919273,HIPK1,2,34
Reactome_2022,Toll Like Receptor 4 (TLR4) Cascade R-HSA-166016,2/140,0.02357903433833,0.0610911344220369,0,0,8.980072463768115,33.65189963934589,IKBIP;TP53,2,34
Reactome_2022,YAP1- And WWTR1 (TAZ)-stimulated Gene Expression R-HSA-2032785,1/15,0.0252073218784412,0.0638585487587178,0,0,43.18614718614719,158.95183056590523,HIPK1,2,34
Reactome_2022,Interleukin-1 Family Signaling R-HSA-446652,2/152,0.0274612894254046,0.0677382165545425,0,0,8.256666666666666,29.682534386283027,IKBIP;TP53,2,34
Reactome_2022,FOXO-mediated Transcription Of Cell Cycle Genes R-HSA-9617828,1/17,0.0285213543387547,0.0677382165545425,0,0,37.78409090909091,134.401872793062,PCBP4,2,34
Reactome_2022,Formation Of Senescence-Associated Heterochromatin Foci (SAHF) R-HSA-2559584,1/17,0.0285213543387547,0.0677382165545425,0,0,37.78409090909091,134.401872793062,TP53,2,34
Reactome_2022,Toll-like Receptor Cascades R-HSA-168898,2/162,0.0308800177402493,0.0718433065793556,0,0,7.73671875,26.90556885418929,IKBIP;TP53,2,34
Reactome_2022,SUMOylation Of Transcription Factors R-HSA-3232118,1/19,0.0318244510525941,0.0725597483999145,0,0,33.582491582491585,115.77632426352072,TP53,2,34
Reactome_2022,Apoptosis R-HSA-109581,2/178,0.0366807267933268,0.0819922128321424,0,0,7.027698863636363,23.230085421001164,PPP1R13B;TP53,2,34
Reactome_2022,Defective Intrinsic Pathway For Apoptosis R-HSA-9734009,1/24,0.0400345775570758,0.0877681123366662,0,0,26.27536231884058,84.55442492330164,TP53,2,34
Reactome_2022,Pyroptosis R-HSA-5620971,1/26,0.0432996732000933,0.0931351461285026,0,0,24.17090909090909,75.88723251587066,TP53,2,34
Reactome_2022,Regulation Of TP53 Activity Thru Acetylation R-HSA-6804758,1/29,0.0481771158578003,0.10068887935696,0,0,21.57792207792208,65.4430572478459,TP53,2,34
Reactome_2022,Programmed Cell Death R-HSA-5357801,2/208,0.048577968110814,0.10068887935696,0,0,5.995145631067961,18.13282863914752,PPP1R13B;TP53,2,34
Reactome_2022,Oncogene Induced Senescence R-HSA-2559585,1/33,0.0546428452667024,0.1112372207215015,0,0,18.876893939393938,54.87394128860426,TP53,2,34
Reactome_2022,Association Of TriC/CCT With Target Proteins During Biosynthesis R-HSA-390471,1/38,0.0626650801934469,0.1241664418088208,0,0,16.321867321867323,45.21077142395581,TP53,2,34
Reactome_2022,Ovarian Tumor Domain Proteases R-HSA-5689896,1/39,0.0642615795326353,0.1241664418088208,0,0,15.891547049441789,43.619012587141874,TP53,2,34
Reactome_2022,Transcriptional Regulation By VENTX R-HSA-8853884,1/39,0.0642615795326353,0.1241664418088208,0,0,15.891547049441789,43.619012587141874,TP53,2,34
Reactome_2022,tRNA Modification In Nucleus And Cytosol R-HSA-6782315,1/42,0.0690352585528232,0.131166991250364,0,0,14.726533628972652,39.36605534679617,TP53RK,2,34
Reactome_2022,Autodegradation Of E3 Ubiquitin Ligase COP1 R-HSA-349425,1/51,0.0832149096803673,0.1555163885829815,0,0,12.07030303030303,30.01074137690565,TP53,2,34
Reactome_2022,Stabilization Of P53 R-HSA-69541,1/56,0.0910016838323946,0.158746747710276,0,0,10.970247933884297,26.29433790784365,TP53,2,34
Reactome_2022,Regulated Necrosis R-HSA-5218859,1/57,0.0925513172445443,0.158746747710276,0,0,10.773809523809524,25.641580554578063,TP53,2,34
Reactome_2022,Role Of GTSE1 In G2/M Progression After G2 Checkpoint R-HSA-8852276,1/59,0.0956428956559787,0.158746747710276,0,0,10.401253918495298,24.41313526094926,TP53,2,34
Reactome_2022,Recruitment And ATM-mediated Phosphorylation Of Repair And Signal Proteins At DNA Double Strand Breaks R-HSA-5693565,1/60,0.0971848488620792,0.158746747710276,0,0,10.224447868515664,23.834624062165258,TP53,2,34
Reactome_2022,DNA Repair R-HSA-73894,2/310,0.0972047983912067,0.158746747710276,0,0,3.989042207792208,9.298198906678554,MGMT;TP53,2,34
Reactome_2022,Regulation Of PTEN Gene Transcription R-HSA-8943724,1/61,0.0987242502223801,0.158746747710276,0,0,10.053535353535354,23.278203742559715,TP53,2,34
Reactome_2022,DNA Damage/Telomere Stress Induced Senescence R-HSA-2559586,1/61,0.0987242502223801,0.158746747710276,0,0,10.053535353535354,23.278203742559715,TP53,2,34
Reactome_2022,DNA Double Strand Break Response R-HSA-5693606,1/61,0.0987242502223801,0.158746747710276,0,0,10.053535353535354,23.278203742559715,TP53,2,34
Reactome_2022,Cell Cycle R-HSA-1640170,3/654,0.0987635804439708,0.158746747710276,0,0,2.871265051285863,6.647054283641933,PCBP4;TP53;ZNF385A,2,34
Reactome_2022,TP53 Regulates Transcription Of DNA Repair Genes R-HSA-6796648,1/62,0.1002611038170164,0.158746747710276,0,0,9.88822652757079,22.742698109668584,TP53,2,34
Reactome_2022,Pre-NOTCH Transcription And Translation R-HSA-1912408,1/62,0.1002611038170164,0.158746747710276,0,0,9.88822652757079,22.742698109668584,TP53,2,34
Reactome_2022,FOXO-mediated Transcription R-HSA-9614085,1/65,0.104856418895285,0.1637483801926369,0,0,9.423295454545457,21.251070109156853,PCBP4,2,34
Reactome_2022,Diseases Of Programmed Cell Death R-HSA-9645723,1/71,0.113978809438675,0.1755889767028237,0,0,8.612987012987013,18.70519192889038,TP53,2,34
Reactome_2022,G2/M DNA Damage Checkpoint R-HSA-69473,1/77,0.1230109415480558,0.1867613740520141,0,0,7.930622009569378,16.618475446932944,TP53,2,34
Reactome_2022,Pre-NOTCH Expression And Processing R-HSA-1912422,1/78,0.1245075827013427,0.1867613740520141,0,0,7.827233372687918,16.307169245486165,TP53,2,34
Reactome_2022,TP53 Regulates Metabolic Genes R-HSA-5628897,1/81,0.1289826474220467,0.1909613221573159,0,0,7.532575757575757,15.427298171197007,TP53,2,34
Reactome_2022,Chaperonin-mediated Protein Folding R-HSA-390466,1/90,0.1422750401804758,0.2079404433406953,0,0,6.7677902621722845,13.197144936653295,TP53,2,34
Reactome_2022,Oxidative Stress Induced Senescence R-HSA-2559580,1/93,0.1466619251080492,0.2116387273711089,0,0,6.546113306982872,12.56608387020979,TP53,2,34
Reactome_2022,Transcriptional Regulation By RUNX3 R-HSA-8878159,1/95,0.1495744084338774,0.2125565604178786,0,0,6.406189555125725,12.171512201210502,TP53,2,34
Reactome_2022,Protein Folding R-HSA-391251,1/96,0.151027029770598,0.2125565604178786,0,0,6.3384370015948965,11.98152498220752,TP53,2,34
Reactome_2022,tRNA Processing R-HSA-72306,1/105,0.1639927081485295,0.2279898625479556,0,0,5.787296037296037,10.463045307600638,TP53RK,2,34
Reactome_2022,Interleukin-4 And Interleukin-13 Signaling R-HSA-6785807,1/107,0.1668477603787351,0.2291643937732024,0,0,5.677530017152659,10.166602529212769,TP53,2,34
Reactome_2022,Signaling By Interleukins R-HSA-449147,2/453,0.1794598716027695,0.2435526828894729,0,0,2.704406873614191,4.645640005548319,IKBIP;TP53,2,34
Reactome_2022,Transcriptional Regulation By RUNX2 R-HSA-8878166,1/119,0.1837803814818585,0.2464819233991984,0,0,5.0970724191063175,8.634511084636353,PPM1D,2,34
Reactome_2022,Cardiac Conduction R-HSA-5576891,1/126,0.193502990667899,0.2565039643737267,0,0,4.809939393939394,7.900144172661141,HIPK1,2,34
Reactome_2022,Factors Involved In Megakaryocyte Development And Platelet Production R-HSA-983231,1/136,0.2071976852597998,0.2715004151680136,0,0,4.451402918069585,7.00687294182136,TP53,2,34
Reactome_2022,PTEN Regulation R-HSA-6807070,1/139,0.2112618941126484,0.2736801810095672,0,0,4.353974527887571,6.768935718598165,TP53,2,34
Reactome_2022,G2/M Checkpoints R-HSA-69481,1/148,0.2233335608171347,0.2845740645457333,0,0,4.085549371263657,6.124601454172748,TP53,2,34
Reactome_2022,DNA Double-Strand Break Repair R-HSA-5693532,1/149,0.2246637351676842,0.2845740645457333,0,0,4.057739557739557,6.058815869951993,TP53,2,34
Reactome_2022,Cellular Senescence R-HSA-2559583,1/165,0.2456482041993361,0.3077351129530145,0,0,3.6589061345158895,5.136573052376131,TP53,2,34
Reactome_2022,SUMO E3 Ligases SUMOylate Target Proteins R-HSA-3108232,1/168,0.249520945311785,0.3091889974515597,0,0,3.5926329159862096,4.987337627893559,TP53,2,34
Reactome_2022,SUMOylation R-HSA-2990846,1/174,0.2572086199690336,0.3152879857684928,0,0,3.4669819583114383,4.7077030691208055,TP53,2,34
Reactome_2022,G2/M Transition R-HSA-69275,1/182,0.2673400473115608,0.3238222451117435,0,0,3.3124058262179807,4.369837875869921,TP53,2,34
Reactome_2022,Mitotic G2-G2/M Phases R-HSA-453274,1/184,0.2698518709264529,0.3238222451117435,0,0,3.275873488988243,4.291008034386342,TP53,2,34
Reactome_2022,Muscle Contraction R-HSA-397014,1/196,0.2847482147799775,0.3381385050512233,0,0,3.072416472416472,3.8594157862346905,HIPK1,2,34
Reactome_2022,Signaling By NOTCH R-HSA-157118,1/203,0.2933010796958577,0.3447043617044101,0,0,2.964896489648965,3.636610457451386,TP53,2,34
Reactome_2022,Cytokine Signaling In Immune System R-HSA-1280215,2/702,0.3362631805556998,0.3911632916668344,0,0,1.7201785714285711,1.874755796330289,IKBIP;TP53,2,34
Reactome_2022,PIP3 Activates AKT Signaling R-HSA-1257604,1/268,0.3681230311187186,0.4238992479548881,0,0,2.235728067188741,2.2342481784046706,TP53,2,34
Reactome_2022,Intracellular Signaling By Second Messengers R-HSA-9006925,1/306,0.4082410480961063,0.461940040222453,0,0,1.9534028812717337,1.7500487087486432,TP53,2,34
Reactome_2022,Antigen Processing: Ubiquitination And Proteasome Degradation R-HSA-983168,1/307,0.4092626672146295,0.461940040222453,0,0,1.9469201822143,1.7393748129499162,HERC1,2,34
Reactome_2022,Post-translational Protein Modification R-HSA-597592,3/1383,0.4208001382490728,0.4703060368666109,0,0,1.303366058906031,1.1281901271897676,USP24;USP42;TP53,2,34
Reactome_2022,Class I MHC Mediated Antigen Processing And Presentation R-HSA-983169,1/378,0.4775833806022844,0.5285874309578682,0,0,1.5745518848967124,1.1636198470458392,HERC1,2,34
Reactome_2022,Innate Immune System R-HSA-168249,2/1035,0.531305773340977,0.5823928669314555,0,0,1.1455106485963211,0.7244410712662491,IKBIP;TP53,2,34
