Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,module,n_genes_in_module
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,6/354,0.0065090084123855,0.0494421310436169,0,0,3.831896551724138,19.291944340950437,STK11;RNF34;CDKN2A;PTEN;MDM2;AKT1,0,94
Reactome_2022,Constitutive Signaling By AKT1 E17K In Cancer R-HSA-5674400,2/26,0.0066002844839779,0.0494421310436169,0,0,18.009057971014492,90.41704232490788,MDM2;AKT1,0,94
Reactome_2022,Downstream Signaling Of Activated FGFR4 R-HSA-5654716,2/26,0.0066002844839779,0.0494421310436169,0,0,18.009057971014492,90.41704232490788,PIK3CA;FRS3,0,94
Reactome_2022,FGFR2 Alternative Splicing R-HSA-6803529,2/26,0.0066002844839779,0.0494421310436169,0,0,18.009057971014492,90.41704232490788,ESRP2;ESRP1,0,94
KEGG_2021_Human,Regulation of lipolysis in adipocytes,2/55,0.0276211191560954,0.0498298852811212,0,0,8.143150123051681,29.22718768377018,PIK3CA;AKT1,0,94
KEGG_2021_Human,Measles,3/139,0.027836004881178,0.0498298852811212,0,0,4.792340012928248,17.16340612302813,CASP8;PIK3CA;AKT1,0,94
Reactome_2022,DNA Repair R-HSA-73894,31/310,7.864298896521442e-35,7.707012918591013e-33,0,0,41.16771488469602,3232.824278204375,ABRAXAS1;BRCA2;BRIP1;SLX4;EME1;CHEK2;UIMC1;PMS2;MUTYH;GEN1;BARD1;FANCM;FANCL;XRCC2;XRCC3;FANCA;FANCC;FANCB;FANCE;SPIDR;PALB2;FANCG;FANCF;MSH6;RAD51B;RAD51D;RAD51C;RAD51;MSH2;FANCD2;RAD9A,1,84
KEGG_2021_Human,Homologous recombination,17/41,9.782999578209526e-31,1.9565999156419048e-29,0,0,210.3009950248756,14531.691868730812,BARD1;TOP3B;ABRAXAS1;XRCC2;XRCC3;BRCA2;PALB2;RAD54B;RAD51B;BRIP1;RAD51D;RAD51;RAD51C;EME1;UIMC1;RAD54L;NBN,1,84
KEGG_2021_Human,Fanconi anemia pathway,18/54,2.0217760279381123e-30,2.0217760279381127e-29,0,0,150.6060606060606,10297.474997619409,TOP3B;FANCM;FANCL;FANCA;FANCC;FANCB;BRCA2;FANCE;PALB2;FANCG;FANCF;BRIP1;RAD51C;SLX4;RAD51;EME1;FANCD2;PMS2,1,84
Reactome_2022,Resolution Of D-loop Structures Thru Holliday Junction Intermediates R-HSA-5693568,14/33,1.3032011302172555e-25,6.385685538064552e-24,0,0,209.44210526315788,12000.991513754616,BARD1;GEN1;XRCC2;XRCC3;BRCA2;PALB2;SPIDR;RAD51B;BRIP1;RAD51D;SLX4;RAD51;RAD51C;EME1,1,84
Reactome_2022,Resolution Of D-Loop Structures R-HSA-5693537,14/34,2.208258527475953e-25,7.213644523088113e-24,0,0,198.96,11295.441303273012,BARD1;GEN1;XRCC2;XRCC3;BRCA2;PALB2;SPIDR;RAD51B;BRIP1;RAD51D;SLX4;RAD51;RAD51C;EME1,1,84
Reactome_2022,HDR Thru Homologous Recombination (HRR) R-HSA-5685942,15/67,1.7334325136462314e-22,3.80301133169585e-21,0,0,83.04347826086956,4161.040339919349,GEN1;BARD1;XRCC2;XRCC3;BRCA2;SPIDR;PALB2;RAD51B;RAD51D;BRIP1;RAD51C;SLX4;RAD51;EME1;RAD9A,1,84
Reactome_2022,Diseases Of DNA Repair R-HSA-9675135,14/51,1.940311903926454e-22,3.80301133169585e-21,0,0,107.45405405405404,5372.060483185773,BARD1;XRCC2;BRCA2;PALB2;MSH6;RAD51B;RAD51D;BRIP1;RAD51C;RAD51;MSH2;PMS2;MUTYH;RAD9A,1,84
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,17/114,3.8085051990560083e-22,6.22055849179148e-21,0,0,51.84228342821972,2556.8425102396227,GEN1;BARD1;ABRAXAS1;XRCC2;XRCC3;BRCA2;SPIDR;PALB2;RAD51B;RAD51D;BRIP1;RAD51C;SLX4;RAD51;EME1;UIMC1;RAD9A,1,84
Reactome_2022,Homology Directed Repair R-HSA-5693538,17/119,8.219497547300368e-22,1.1507296566220515e-20,0,0,49.288557213930346,2392.9773427230707,GEN1;BARD1;ABRAXAS1;XRCC2;XRCC3;BRCA2;SPIDR;PALB2;RAD51B;RAD51D;BRIP1;RAD51C;SLX4;RAD51;EME1;UIMC1;RAD9A,1,84
Reactome_2022,DNA Double-Strand Break Repair R-HSA-5693532,18/149,1.0878052361192926e-21,1.3325614142461333e-20,0,0,41.19014573213047,1988.253476312892,GEN1;BARD1;ABRAXAS1;XRCC2;XRCC3;BRCA2;SPIDR;PALB2;RAD51B;RAD51D;BRIP1;RAD51C;SLX4;RAD51;EME1;CHEK2;UIMC1;RAD9A,1,84
Reactome_2022,Fanconi Anemia Pathway R-HSA-6783310,11/38,3.987001961591287e-18,4.3414021359549566e-17,0,0,110.99898528665652,4447.006971638123,SLX4;EME1;FANCM;FANCL;FANCD2;FANCA;FANCC;FANCB;FANCE;FANCG;FANCF,1,84
Reactome_2022,Resolution Of D-loop Structures Thru Synthesis-Dependent Strand Annealing (SDSA) R-HSA-5693554,10/27,7.806360118623347e-18,7.65023291625088e-17,0,0,158.17965023847376,6230.948382929223,BARD1;RAD51B;BRIP1;RAD51D;RAD51;RAD51C;XRCC2;XRCC3;BRCA2;PALB2,1,84
Reactome_2022,Homologous DNA Pairing And Strand Exchange R-HSA-5693579,11/43,1.8742281250818908e-17,1.6697668750729571e-16,0,0,93.6318493150685,3606.300869625879,BARD1;RAD51B;BRIP1;RAD51D;RAD51;RAD51C;XRCC2;XRCC3;BRCA2;PALB2;RAD9A,1,84
Reactome_2022,Impaired BRCA2 Binding To PALB2 R-HSA-9709603,9/24,3.246595745381419e-16,2.6513865253948254e-15,0,0,159.208,5677.955026992489,BARD1;RAD51B;BRIP1;RAD51D;RAD51;RAD51C;XRCC2;BRCA2;PALB2,1,84
Reactome_2022,Defective HDR Thru Homologous Recombination (HRR) Due To BRCA1 Loss-Of-Function R-HSA-9701192,9/25,5.055749990449278e-16,3.811257685107917e-15,0,0,149.25,5256.709665595862,BARD1;RAD51B;BRIP1;RAD51D;RAD51;RAD51C;XRCC2;BRCA2;PALB2,1,84
Reactome_2022,Defective Homologous Recombination Repair (HRR) Due To BRCA2 Loss Of Function R-HSA-9701190,10/41,9.89716530881163e-16,6.9280157161681406e-15,0,0,86.68265039232782,2994.80869257709,BARD1;RAD51B;BRIP1;RAD51D;RAD51;RAD51C;XRCC2;BRCA2;PALB2;RAD9A,1,84
Reactome_2022,Presynaptic Phase Of Homologous DNA Pairing And Strand Exchange R-HSA-5693616,9/40,6.432939888283357e-14,4.2028540603451273e-13,0,0,76.97419354838709,2338.072628577783,BARD1;RAD51B;BRIP1;RAD51D;RAD51;RAD51C;XRCC2;BRCA2;RAD9A,1,84
Reactome_2022,Cytosolic Iron-Sulfur Cluster Assembly R-HSA-2564830,5/12,8.962395711585113e-10,5.489467373345881e-09,0,0,180.00904159132008,3750.094766614648,BRIP1;CIAPIN1;CIAO2B;CIAO3;CIAO1,1,84
Reactome_2022,Miscellaneous Transport And Binding Events R-HSA-5223345,5/23,3.6724419253631016e-08,2.117054756974023e-07,0,0,69.9648382559775,1197.7857121207028,LRRC8C;LRRC8D;LRRC8A;LRRC8B;LRRC8E,1,84
Reactome_2022,Impaired BRCA2 Binding To RAD51 R-HSA-9709570,5/35,3.40582787182541e-07,1.8542840635493897e-06,0,0,41.95358649789029,624.7983014087592,BARD1;BRIP1;RAD51;BRCA2;RAD9A,1,84
Reactome_2022,Diseases Of Mismatch Repair (MMR) R-HSA-5423599,3/5,7.103334166939071e-07,3.663824991368573e-06,0,0,368.77777777777777,5220.982959720093,MSH6;MSH2;PMS2,1,84
Reactome_2022,G2/M DNA Damage Checkpoint R-HSA-69473,6/77,8.554936173226879e-07,4.191918724881171e-06,0,0,21.50054171180932,300.3966934683544,BARD1;BRIP1;ABRAXAS1;CHEK2;UIMC1;RAD9A,1,84
Reactome_2022,TP53 Regulates Transcription Of DNA Repair Genes R-HSA-6796648,5/62,6.212069710284287e-06,2.898965864799334e-05,0,0,22.050854985565177,264.36806273659136,RAD51D;MSH2;FANCD2;PMS2;FANCC,1,84
Reactome_2022,HDR Thru Single Strand Annealing (SSA) R-HSA-5685938,4/37,1.7203049661152467e-05,7.515966934968443e-05,0,0,30.12575757575757,330.4923304321046,BARD1;BRIP1;RAD51;RAD9A,1,84
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,9/354,1.7639514235130018e-05,7.515966934968443e-05,0,0,6.807304347826087,74.5084582916926,BARD1;RAD51D;BRIP1;MSH2;FANCD2;CHEK2;PMS2;FANCC;RAD9A,1,84
Reactome_2022,Processing Of DNA Double-Strand Break Ends R-HSA-5693607,5/80,2.1752847586366108e-05,8.882412764432827e-05,0,0,16.743459915611815,179.75386576706498,BARD1;BRIP1;ABRAXAS1;UIMC1;RAD9A,1,84
Reactome_2022,Mismatch Repair (MMR) Directed By MSH2:MSH6 (MutSalpha) R-HSA-5358565,3/14,2.5159442533116404e-05,9.862501472981632e-05,0,0,67.02020202020202,709.7625229732954,MSH6;MSH2;PMS2,1,84
Reactome_2022,Mismatch Repair R-HSA-5358508,3/15,3.1354001770611786e-05,0.00011818046821230596,0,0,61.4320987654321,637.0612247729775,MSH6;MSH2;PMS2,1,84
Reactome_2022,G2/M Checkpoints R-HSA-69481,6/148,3.749920465264409e-05,0.00013610822429478226,0,0,10.71180931744312,109.16609293657724,BARD1;BRIP1;ABRAXAS1;CHEK2;UIMC1;RAD9A,1,84
Reactome_2022,Cell Cycle R-HSA-1640170,11/654,8.934128538835993e-05,0.0003126944988592597,0,0,4.516564051215407,42.10813827102052,BARD1;PIF1;BRIP1;RAD51C;RAD51;ABRAXAS1;CHEK2;UIMC1;ATRX;BRCA2;RAD9A,1,84
Reactome_2022,Recruitment And ATM-mediated Phosphorylation Of Repair And Signal Proteins At DNA Double Strand Breaks R-HSA-5693565,4/60,0.00011802666802574615,0.0003988487402249353,0,0,17.732142857142858,160.38013855540933,BARD1;ABRAXAS1;CHEK2;UIMC1,1,84
Reactome_2022,DNA Double Strand Break Response R-HSA-5693606,4/61,0.00012590719893039792,0.0004112968498392999,0,0,17.42017543859649,156.43257337642356,BARD1;ABRAXAS1;CHEK2;UIMC1,1,84
KEGG_2021_Human,Mismatch repair,3/23,0.00011911360933626354,0.0007940907289084236,0,0,36.84444444444444,332.9055025674288,MSH6;MSH2;PMS2,1,84
Reactome_2022,Metalloprotease DUBs R-HSA-5689901,3/31,0.00029508406148340066,0.0009328463879152664,0,0,26.306878306878307,213.82889117518968,BARD1;ABRAXAS1;UIMC1,1,84
Reactome_2022,Regulation Of TP53 Activity Thru Phosphorylation R-HSA-6804756,4/90,0.0005621216755349655,0.0017214976313258,0,0,11.52906976744186,86.28116271004932,BARD1;BRIP1;CHEK2;RAD9A,1,84
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,6/271,0.0009837891778160946,0.0029215557401811,0,0,5.704208998548621,39.49650744647041,BARD1;BRIP1;ABRAXAS1;CHEK2;UIMC1;RAD9A,1,84
Reactome_2022,Nonhomologous End-Joining (NHEJ) R-HSA-5693571,3/51,0.0012868950850409,0.0037092858333533,0,0,15.330246913580249,102.0308089774058,BARD1;ABRAXAS1;UIMC1,1,84
Reactome_2022,Mismatch Repair (MMR) Directed By MSH2:MSH3 (MutSbeta) R-HSA-5358606,2/14,0.0015350048968418,0.0042980137111572,0,0,40.45528455284553,262.1187578709559,MSH2;PMS2,1,84
Reactome_2022,Meiotic Recombination R-HSA-912446,3/56,0.0016873322140243,0.0045932932492883,0,0,13.880503144654089,88.6215515568192,RAD51C;RAD51;BRCA2,1,84
Reactome_2022,Disease R-HSA-1643685,16/1736,0.0021297790062379,0.0056410362867923,0,0,2.4891928864569084,15.312860123090072,BARD1;XRCC2;ATRX;BRCA2;PALB2;MSH6;RAD51B;HHAT;RAD51D;BRIP1;RAD51C;RAD51;MSH2;PMS2;MUTYH;RAD9A,1,84
Reactome_2022,Regulation Of TP53 Activity R-HSA-5633007,4/157,0.0043341366235419,0.0111775102396609,0,0,6.458496732026144,35.1421845973881,BARD1;BRIP1;CHEK2;RAD9A,1,84
Reactome_2022,Meiosis R-HSA-1500620,3/88,0.0060668926820174,0.0152450123804541,0,0,8.640958605664489,44.11130492643518,RAD51C;RAD51;BRCA2,1,84
KEGG_2021_Human,Cellular senescence,4/156,0.0042370648386837,0.0211853241934187,0,0,6.501315789473685,35.522438600867865,CHEK2;RAD1;NBN;RAD9A,1,84
Reactome_2022,Reproduction R-HSA-1474165,3/113,0.0120116670475404,0.029428584266474,0,0,6.668686868686868,29.48811206830847,RAD51C;RAD51;BRCA2,1,84
Reactome_2022,Regulation Of HMOX1 Expression And Activity R-HSA-9707587,1/5,0.0208262500889298,0.0474644769468633,0,0,59.97590361445784,232.19917372092343,BRIP1,1,84
Reactome_2022,Synthesis Of PI R-HSA-1483226,1/5,0.0208262500889298,0.0474644769468633,0,0,59.97590361445784,232.19917372092343,CHEK2,1,84
Reactome_2022,Diseases Of Base Excision Repair R-HSA-9605308,1/5,0.0208262500889298,0.0474644769468633,0,0,59.97590361445784,232.19917372092343,MUTYH,1,84
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,20/354,5.9072315697623154e-27,6.734243989529039e-25,0,0,83.96920444824636,5071.2042436801785,PLK3;PPP1R13B;TP53RK;SETD9;ARID3A;TRIAP1;HIPK1;POU4F1;POU4F2;TP53AIP1;NUAK1;TP53I3;RGCC;PCBP4;TP53INP1;RFFL;TP53;ZNF385A;PRELID3A;ZNF420,2,34
Reactome_2022,Generic Transcription Pathway R-HSA-212436,21/1190,6.842648901032568e-18,3.900309873588563e-16,0,0,25.974666052510365,1026.6059928812936,PLK3;PPP1R13B;TP53RK;SETD9;ARID3A;TRIAP1;PPM1D;HIPK1;POU4F1;POU4F2;TP53AIP1;NUAK1;TP53I3;RGCC;PCBP4;TP53INP1;RFFL;TP53;ZNF385A;PRELID3A;ZNF420,2,34
Reactome_2022,Regulation Of TP53 Activity R-HSA-5633007,12/157,1.687420983621075e-17,6.412199737760084e-16,0,0,74.56175548589341,2879.6305649642445,PLK3;NUAK1;PPP1R13B;TP53RK;SETD9;TP53INP1;RFFL;HIPK1;POU4F1;TP53;ZNF385A;POU4F2,2,34
Reactome_2022,RNA Polymerase II Transcription R-HSA-73857,21/1312,4.985067635897422e-17,1.4207442762307653e-15,0,0,23.36739557885956,877.1536024210034,PLK3;PPP1R13B;TP53RK;SETD9;ARID3A;TRIAP1;PPM1D;HIPK1;POU4F1;POU4F2;TP53AIP1;NUAK1;TP53I3;RGCC;PCBP4;TP53INP1;RFFL;TP53;ZNF385A;PRELID3A;ZNF420,2,34
Reactome_2022,Gene Expression (Transcription) R-HSA-74160,21/1449,3.7214007475563215e-16,8.484793704428413e-15,0,0,20.97058823529412,745.027568803175,PLK3;PPP1R13B;TP53RK;SETD9;ARID3A;TRIAP1;PPM1D;HIPK1;POU4F1;POU4F2;TP53AIP1;NUAK1;TP53I3;RGCC;PCBP4;TP53INP1;RFFL;TP53;ZNF385A;PRELID3A;ZNF420,2,34
Reactome_2022,TP53 Regulates Transcription Of Genes Involved In Cytochrome C Release R-HSA-6803204,7/20,1.6177998126173646e-15,3.0738196439729925e-14,0,0,397.9230769230769,13552.348481242549,TP53AIP1;PPP1R13B;TP53INP1;TRIAP1;TP53;PRELID3A;ZNF420,2,34
Reactome_2022,TP53 Regulates Transcription Of Cell Death Genes R-HSA-5633008,8/44,4.865617606427275e-15,7.924005816181563e-14,0,0,170.34188034188034,5613.886273305922,TP53AIP1;PPP1R13B;TP53I3;TP53INP1;TRIAP1;TP53;PRELID3A;ZNF420,2,34
Reactome_2022,Regulation Of TP53 Activity Thru Association With Co-factors R-HSA-6804759,5/14,2.06682818262144e-11,2.9452301602355507e-10,0,0,382.31800766283527,9405.94853059544,PPP1R13B;POU4F1;TP53;POU4F2;ZNF385A,2,34
Reactome_2022,TP53 Regulates Transcription Of Cell Cycle Genes R-HSA-6791312,6/49,2.0102633781338802e-10,2.546333612302915e-09,0,0,99.2840531561462,2216.7731541132925,PLK3;RGCC;PCBP4;ARID3A;TP53;ZNF385A,2,34
Reactome_2022,TP53 Regulates Transcription Of Genes Involved In G1 Cell Cycle Arrest R-HSA-6804116,4/14,6.881135045760772e-09,7.84449395216728e-08,0,0,266.08,5000.8358293708525,PCBP4;ARID3A;TP53;ZNF385A,2,34
Reactome_2022,Regulation Of TP53 Activity Thru Phosphorylation R-HSA-6804756,6/90,8.520530816151548e-09,8.83036830037524e-08,0,0,50.71938775510204,942.406150572764,PLK3;NUAK1;TP53RK;TP53INP1;HIPK1;TP53,2,34
KEGG_2021_Human,p53 signaling pathway,5/73,1.444095577756888e-07,7.653706562111507e-06,0,0,50.45131845841785,794.639163272718,TP53AIP1;TP53I3;ZMAT3;PPM1D;TP53,2,34
Reactome_2022,TP53 Regulates Transcription Of Additional Cell Death Genes With Uncertain Roles In P53-Dependent Apoptosis R-HSA-6803205,3/14,1.6129681973729268e-06,1.5323197875042803e-05,0,0,175.55718475073314,2341.48244830937,PPP1R13B;TP53I3;TP53,2,34
Reactome_2022,TP53 Regulates Transcription Of Additional Cell Cycle Genes With Uncertain Roles In P53 Pathway R-HSA-6804115,3/21,5.845854228126286e-06,5.1263644769722816e-05,0,0,107.247311827957,1292.306280059673,PLK3;RGCC;TP53,2,34
Reactome_2022,Activation Of PUMA And Translocation To Mitochondria R-HSA-139915,2/9,0.00010022949748932252,0.0008161544795559119,0,0,178.20535714285714,1640.9234871537965,PPP1R13B;TP53,2,34
Reactome_2022,p53-Dependent G1 DNA Damage Response R-HSA-69563,3/65,0.00018243017646784007,0.0013050720745066,0,0,31.06763787721124,267.46573879894447,PCBP4;TP53;ZNF385A,2,34
Reactome_2022,TP53 Regulates Transcription Of Death Receptors And Ligands R-HSA-6803211,2/12,0.0001831680104570772,0.0013050720745066,0,0,124.725,1073.2719376950276,PPP1R13B;TP53,2,34
Reactome_2022,G1/S DNA Damage Checkpoints R-HSA-69615,3/67,0.00019961224115404484,0.0013385762053859,0,0,30.09375,256.37268482629224,PCBP4;TP53;ZNF385A,2,34
Reactome_2022,Regulation Of NF-kappa B Signaling R-HSA-9758274,2/18,0.0004219121242602919,0.0025314727455617,0,0,77.9296875,605.5692748599668,IKBIP;TP53,2,34
Reactome_2022,TP53 Regulates Transcription Of Genes Involved In G2 Cell Cycle Arrest R-HSA-6804114,2/18,0.0004219121242602919,0.0025314727455617,0,0,77.9296875,605.5692748599668,TP53;ZNF385A,2,34
Reactome_2022,Regulation Of TP53 Activity Thru Methylation R-HSA-6804760,2/19,0.0004710469585153871,0.0026849676635377,0,0,73.34191176470588,561.83958527557,SETD9;TP53,2,34
Reactome_2022,Activation Of BH3-only Proteins R-HSA-114452,2/30,0.0011843277749014,0.0064292079208936,0,0,44.504464285714285,299.8968904507324,PPP1R13B;TP53,2,34
Reactome_2022,Regulation Of TP53 Degradation R-HSA-6804757,2/36,0.0017043199561329,0.0088314761363254,0,0,36.63970588235294,233.5630697638135,RFFL;TP53,2,34
Reactome_2022,Regulation Of TP53 Expression And Degradation R-HSA-6806003,2/37,0.0017997945538918,0.0089207208323337,0,0,35.59107142857143,224.9385168502885,RFFL;TP53,2,34
Reactome_2022,TAK1-dependent IKK And NF-kappa-B Activation R-HSA-445989,2/45,0.0026527136191925,0.0126003896911646,0,0,28.9578488372093,171.78294456046322,IKBIP;TP53,2,34
Reactome_2022,Intrinsic Pathway For Apoptosis R-HSA-109606,2/55,0.0039370281555363,0.0179528483892457,0,0,23.48231132075472,130.0292861762509,PPP1R13B;TP53,2,34
Reactome_2022,Ub-specific Processing Proteases R-HSA-5689880,3/201,0.0047576683871832,0.0208605460053419,0,0,9.66177908113392,51.67117100306969,USP24;USP42;TP53,2,34
Reactome_2022,Activation Of NOXA And Translocation To Mitochondria R-HSA-111448,1/5,0.0084719002014878,0.0357702452951708,0,0,151.22727272727272,721.5053863184621,TP53,2,34
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,3/271,0.0107988248685892,0.0426881001966038,0,0,7.112903225806452,32.209487419727,PCBP4;TP53;ZNF385A,2,34
Reactome_2022,MyD88 Cascade Initiated On Plasma Membrane R-HSA-975871,2/96,0.0115754972109367,0.0426881001966038,0,0,13.212765957446807,58.91393603867177,IKBIP;TP53,2,34
Reactome_2022,Deubiquitination R-HSA-5688426,3/279,0.0116795036935897,0.0426881001966038,0,0,6.903927068723703,30.72192172270495,USP24;USP42;TP53,2,34
Reactome_2022,RUNX3 Regulates CDKN1A Transcription R-HSA-8941855,1/7,0.011841135434323,0.0426881001966038,0,0,100.8080808080808,447.2023640851642,TP53,2,34
Reactome_2022,TRAF6 Mediated Induction Of NFkB And MAP Kinases Upon TLR7/8 Or 9 Activation R-HSA-975138,2/101,0.0127517722391139,0.0426881001966038,0,0,12.54229797979798,54.71057010760131,IKBIP;TP53,2,34
Reactome_2022,MyD88 Dependent Cascade Initiated On Endosome R-HSA-975155,2/102,0.0129930685283717,0.0426881001966038,0,0,12.41625,53.9279860105189,IKBIP;TP53,2,34
Reactome_2022,Toll Like Receptor 3 (TLR3) Cascade R-HSA-168164,2/103,0.0132363620068428,0.0426881001966038,0,0,12.29269801980198,53.16330721829483,IKBIP;TP53,2,34
Reactome_2022,Toll Like Receptor 7/8 (TLR7/8) Cascade R-HSA-168181,2/103,0.0132363620068428,0.0426881001966038,0,0,12.29269801980198,53.16330721829483,IKBIP;TP53,2,34
Reactome_2022,DNA Damage Reversal R-HSA-73942,1/8,0.0135215845650559,0.0426881001966038,0,0,86.40259740259741,371.8308142207318,MGMT,2,34
Reactome_2022,Toll Like Receptor 9 (TLR9) Cascade R-HSA-168138,2/106,0.0139781549967819,0.0426881001966038,0,0,11.936298076923077,50.971090560576506,IKBIP;TP53,2,34
Reactome_2022,MyD88-independent TLR4 Cascade R-HSA-166166,2/107,0.0142293667322012,0.0426881001966038,0,0,11.82202380952381,50.27253405896206,IKBIP;TP53,2,34
Reactome_2022,PI5P Regulates TP53 Acetylation R-HSA-6811555,1/9,0.0151992604555411,0.0442169415427928,0,0,75.59848484848484,316.4936999007962,TP53,2,34
Reactome_2022,MyD88:MAL(TIRAP) Cascade Initiated On Plasma Membrane R-HSA-166058,2/112,0.0155147163308045,0.0442169415427928,0,0,11.28181818181818,46.99967395098967,IKBIP;TP53,2,34
Reactome_2022,Interleukin-1 Signaling R-HSA-9020702,2/114,0.0160423956254873,0.0446056853976965,0,0,11.079241071428571,45.78518901835009,IKBIP;TP53,2,34
Reactome_2022,Meiotic Recombination R-HSA-912446,7/56,4.2260230198419177e-13,5.5360901559929116e-11,0,0,158.14285714285714,4505.860820100335,SPO11;CDK4;MSH4;MSH5;ATM;MLH1;MLH3,3,25
Reactome_2022,Meiosis R-HSA-1500620,7/88,1.1280282256618288e-11,7.388584878084977e-10,0,0,95.5130315500686,2407.6891417848237,SPO11;CDK4;MSH4;MSH5;ATM;MLH1;MLH3,3,25
Reactome_2022,Reproduction R-HSA-1474165,7/113,6.728396017858249e-11,2.9380662611314357e-09,0,0,72.89465408805032,1707.345822177018,SPO11;CDK4;MSH4;MSH5;ATM;MLH1;MLH3,3,25
Reactome_2022,DNA Repair R-HSA-73894,6/310,1.825336840635125e-06,5.977978153080034e-05,0,0,20.433864265927976,270.00789257114525,MBD4;NTHL1;LIG4;XRCC1;ATM;MLH1,3,25
Reactome_2022,Cell Cycle R-HSA-1640170,7/654,1.112831124206344e-05,0.0002915617545420621,0,0,11.617379357719388,132.50803962907008,SPO11;CDK4;MSH4;MSH5;ATM;MLH1;MLH3,3,25
Reactome_2022,Resolution Of Abasic Sites (AP Sites) R-HSA-73933,3/38,1.4139063376850076e-05,0.0003087028837278933,0,0,77.68831168831169,867.5119037558858,MBD4;NTHL1;XRCC1,3,25
KEGG_2021_Human,Base excision repair,3/33,9.182226801463868e-06,0.00040401797926441023,0,0,90.6590909090909,1051.485968140863,MBD4;NTHL1;XRCC1,3,25
Reactome_2022,Diseases Of DNA Repair R-HSA-9675135,3/51,3.453150475056014e-05,0.000646232446046197,0,0,56.61079545454545,581.598845967846,NTHL1;ATM;MLH1,3,25
Reactome_2022,Displacement Of DNA Glycosylase By APEX1 R-HSA-110357,2/9,5.371108552771946e-05,0.0008795190255164062,0,0,248.0496894409938,2438.797544724613,MBD4;NTHL1,3,25
Reactome_2022,Base Excision Repair R-HSA-73884,3/72,9.71965052408056e-05,0.0014147491318383,0,0,39.3399209486166,363.4527096913085,MBD4;NTHL1;XRCC1,3,25
KEGG_2021_Human,Mismatch repair,2/23,0.0003734470046022705,0.0082158341012499,0,0,82.62525879917185,652.1392267357223,MLH1;MLH3,3,25
Reactome_2022,DNA Double-Strand Break Repair R-HSA-5693532,3/149,0.0008263756085221022,0.0108255204716395,0,0,18.52023661270237,131.46518019400307,LIG4;XRCC1;ATM,3,25
Reactome_2022,Cleavage Of Damaged Pyrimidine R-HSA-110329,2/42,0.0012525557804993,0.0149168006586741,0,0,43.33695652173913,289.60221046949664,MBD4;NTHL1,3,25
Reactome_2022,"Base-Excision Repair, AP Site Formation R-HSA-73929",2/44,0.0013741073416157,0.0150006718126384,0,0,41.26915113871635,271.9616823625152,MBD4;NTHL1,3,25
KEGG_2021_Human,Bladder cancer,2/41,0.0011938231616913,0.0175094063714733,0,0,44.45039018952063,299.1775464324702,RASSF1;CDK4,3,25
Reactome_2022,Nonhomologous End-Joining (NHEJ) R-HSA-5693571,2/51,0.0018421068847796,0.0185627693773953,0,0,35.36113575865129,222.6636020827002,LIG4;ATM,3,25
Reactome_2022,TP53 Regulates Transcription Of DNA Repair Genes R-HSA-6796648,2/62,0.0027092214667341,0.0253505722958693,0,0,28.86231884057971,170.60787877251963,ATM;MLH1,3,25
KEGG_2021_Human,Non-small cell lung cancer,2/72,0.0036340931800572,0.0328557638654461,0,0,24.72670807453416,138.89970282560614,RASSF1;CDK4,3,25
KEGG_2021_Human,p53 signaling pathway,2/73,0.0037336095301643,0.0328557638654461,0,0,24.377219840783837,136.27791764114787,CDK4;ATM,3,25
Reactome_2022,RNA Polymerase II Transcription R-HSA-73857,6/1312,0.0047332905261638,0.0402100936064451,0,0,4.51414524058999,24.164827288324865,MBD4;CDK4;NABP2;ATM;MLH1;ZNF740,3,25
Reactome_2022,Transcriptional Regulation Of White Adipocyte Differentiation R-HSA-381340,2/84,0.0049111564710161,0.0402100936064451,0,0,21.09544008483563,112.14854540617638,MBD4;CDK4,3,25
Reactome_2022,Diseases Of Base Excision Repair R-HSA-9605308,1/5,0.0062349390704731,0.0429882641174727,0,0,208.03125,1056.2966607689368,NTHL1,3,25
Reactome_2022,Diseases Of Mismatch Repair (MMR) R-HSA-5423599,1/5,0.0062349390704731,0.0429882641174727,0,0,208.03125,1056.2966607689368,MLH1,3,25
Reactome_2022,Drug-mediated Inhibition Of CDK4/CDK6 Activity R-HSA-9754119,1/5,0.0062349390704731,0.0429882641174727,0,0,208.03125,1056.2966607689368,CDK4,3,25
Reactome_2022,PTK6 Regulates Cell Cycle R-HSA-8849470,1/6,0.007477446810139,0.0456235407305569,0,0,166.41666666666666,814.7533474976135,CDK4,3,25
Reactome_2022,Sensing Of DNA Double Strand Breaks R-HSA-5693548,1/6,0.007477446810139,0.0456235407305569,0,0,166.41666666666666,814.7533474976135,ATM,3,25
