Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,module,n_genes_in_module
KEGG_2021_Human,Chronic myeloid leukemia,5/76,2.9240448352937182e-05,0.0002494038241868172,0,0,15.694730178825765,163.8523174479797,PIK3CA;CDKN2A;MDM2;AKT1;KRAS,0,94
KEGG_2021_Human,Pancreatic cancer,5/76,2.9240448352937182e-05,0.0002494038241868172,0,0,15.694730178825765,163.8523174479797,PIK3CA;CDKN2A;ERBB2;AKT1;KRAS,0,94
KEGG_2021_Human,FoxO signaling pathway,6/131,3.575603673627848e-05,0.00028803474037557666,0,0,10.789636363636363,110.47283647657122,STK11;PIK3CA;PTEN;MDM2;AKT1;KRAS,0,94
KEGG_2021_Human,Pathways in cancer,11/531,3.934029693660223e-05,0.000300228581884596,0,0,4.94082483781279,50.11607685893338,RET;CASP8;PIK3CA;CDH1;CDKN2A;ERBB2;PTEN;MDM2;AKT1;KRAS;FGFR2,0,94
KEGG_2021_Human,Apelin signaling pathway,6/137,4.597126292093385e-05,0.0003332916561767704,0,0,10.29233171408744,102.79460202065384,MRAS;RRAS;CDH1;AKT1;RRAS2;KRAS,0,94
KEGG_2021_Human,Rap1 signaling pathway,7/210,6.016567553388073e-05,0.00041542966440060494,0,0,7.809353943717796,75.89449207503608,MRAS;PIK3CA;RRAS;CDH1;AKT1;KRAS;FGFR2,0,94
KEGG_2021_Human,Phospholipase D signaling pathway,6/148,7.069766226504435e-05,0.0004626616534821928,0,0,9.489756722151087,90.69453547531434,MRAS;PIK3CA;RRAS;AKT1;RRAS2;KRAS,0,94
KEGG_2021_Human,Gastric cancer,6/149,7.338771055234782e-05,0.0004626616534821928,0,0,9.422917991099808,89.70386187376356,PIK3CA;CDH1;ERBB2;AKT1;KRAS;FGFR2,0,94
KEGG_2021_Human,Human T-cell leukemia virus 1 infection,7/219,7.832522357300514e-05,0.0004732148924202394,0,0,7.474409021904142,70.6678529929482,MAP3K1;MSX2;PIK3CA;CDKN2A;PTEN;AKT1;KRAS,0,94
KEGG_2021_Human,Tight junction,6/169,0.00014672352996758715,0.0008509964738120054,0,0,8.258365867261572,72.89626922668849,EPB41L4B;STK11;MAP3K1;ERBB2;ARHGEF18;NF2,0,94
KEGG_2021_Human,PI3K-Akt signaling pathway,8/354,0.00026388258189761414,0.0014716528605828,0,0,5.258771340233903,43.33230907525389,STK11;PIK3CA;ERBB2;PTEN;MDM2;AKT1;KRAS;FGFR2,0,94
KEGG_2021_Human,Mitophagy,4/68,0.0002960449844236124,0.0015898712126453,0,0,13.779166666666669,111.9557173273732,MRAS;RRAS;RRAS2;KRAS,0,94
KEGG_2021_Human,Renal cell carcinoma,4/69,0.0003131399210236169,0.001621617448158,0,0,13.566495726495727,109.4661606130364,FLCN;PIK3CA;AKT1;KRAS,0,94
KEGG_2021_Human,p53 signaling pathway,4/73,0.0003886469341347282,0.0019432346706736,0,0,12.777455716586152,100.33930577680307,CASP8;CDKN2A;PTEN;MDM2,0,94
KEGG_2021_Human,Apoptosis,5/142,0.0005559120678122281,0.0026851256055494,0,0,8.106700565898466,60.75891353808402,CASP8;PARP1;PIK3CA;AKT1;KRAS,0,94
KEGG_2021_Human,Regulation of actin cytoskeleton,6/218,0.0005740613363588526,0.0026851256055494,0,0,6.333833619210978,47.267970814637,MRAS;PIK3CA;RRAS;RRAS2;KRAS;FGFR2,0,94
KEGG_2021_Human,Breast cancer,5/147,0.0006504647904204,0.0028824350135673,0,0,7.819275201772433,57.37646045609359,PIK3CA;ERBB2;PTEN;AKT1;KRAS,0,94
KEGG_2021_Human,Human cytomegalovirus infection,6/225,0.0006774489430574362,0.0028824350135673,0,0,6.12920298879203,44.72587520970424,CASP8;PIK3CA;CDKN2A;MDM2;AKT1;KRAS,0,94
KEGG_2021_Human,ErbB signaling pathway,4/85,0.0006926227437432815,0.0028824350135673,0,0,10.877914951989029,79.1371041844022,PIK3CA;ERBB2;AKT1;KRAS,0,94
KEGG_2021_Human,Thyroid cancer,3/37,0.0006957601756886706,0.0028824350135673,0,0,19.26826115061409,140.08999929082586,RET;CDH1;KRAS,0,94
KEGG_2021_Human,PD-L1 expression and PD-1 checkpoint pathway in cancer,4/89,0.0008233616499937331,0.0033163177569192,0,0,10.36392156862745,73.60576308940142,PIK3CA;PTEN;AKT1;KRAS,0,94
KEGG_2021_Human,Hepatitis B,5/162,0.0010070525892166,0.0039465574442272,0,0,7.066843197595363,48.76635878872921,CASP8;MAP3K1;PIK3CA;AKT1;KRAS,0,94
KEGG_2021_Human,Hepatocellular carcinoma,5/168,0.0011842046542157,0.0045186756542443,0,0,6.80464603294961,45.85435871923847,PIK3CA;CDKN2A;PTEN;AKT1;KRAS,0,94
KEGG_2021_Human,Longevity regulating pathway,4/102,0.0013680668170993,0.0050864022687028,0,0,8.983219954648526,59.23855595947596,STK11;PIK3CA;AKT1;KRAS,0,94
KEGG_2021_Human,Sphingolipid signaling pathway,4/119,0.0024061511751791,0.0083069504857374,0,0,7.648695652173913,46.1195453947429,PIK3CA;PTEN;AKT1;KRAS,0,94
KEGG_2021_Human,"Growth hormone synthesis, secretion and action",4/119,0.0024061511751791,0.0083069504857374,0,0,7.648695652173913,46.1195453947429,MAP3K1;PIK3CA;AKT1;KRAS,0,94
KEGG_2021_Human,Neurotrophin signaling pathway,4/119,0.0024061511751791,0.0083069504857374,0,0,7.648695652173913,46.1195453947429,MAP3K1;PIK3CA;AKT1;KRAS,0,94
KEGG_2021_Human,Thyroid hormone signaling pathway,4/121,0.0025559668473658,0.0086189579736757,0,0,7.51718898385565,44.87254197411019,PIK3CA;MDM2;AKT1;KRAS,0,94
KEGG_2021_Human,VEGF signaling pathway,3/59,0.0027018527359435,0.0087358535982233,0,0,11.68563579277865,69.10671795011497,PIK3CA;AKT1;KRAS,0,94
KEGG_2021_Human,Viral carcinogenesis,5/203,0.0027111269787589,0.0087358535982233,0,0,5.5918737941209855,33.05015982576127,CASP8;PIK3CA;CDKN2A;MDM2;KRAS,0,94
KEGG_2021_Human,GnRH secretion,3/64,0.0034047053494091,0.0106021922970757,0,0,10.725094577553596,60.94638896058672,PIK3CA;AKT1;KRAS,0,94
KEGG_2021_Human,MicroRNAs in cancer,6/310,0.0034365726756038,0.0106021922970757,0,0,4.396381578947368,24.94190640768185,PIK3CA;CDKN2A;ERBB2;PTEN;MDM2;KRAS,0,94
KEGG_2021_Human,Acute myeloid leukemia,3/67,0.0038752460334452,0.0117064723926991,0,0,10.22081043956044,56.75765389386097,PIK3CA;AKT1;KRAS,0,94
KEGG_2021_Human,Fc epsilon RI signaling pathway,3/68,0.0040404405499248,0.0119564057089613,0,0,10.06306001690617,55.46156453409548,PIK3CA;AKT1;KRAS,0,94
KEGG_2021_Human,Prolactin signaling pathway,3/70,0.0043835481286768,0.0127122895731627,0,0,9.761686075118911,53.00494805497955,PIK3CA;AKT1;KRAS,0,94
KEGG_2021_Human,Signaling pathways regulating pluripotency of stem cells,4/143,0.0046471714736661,0.0131727847786741,0,0,6.320383693045564,33.94991907354449,PIK3CA;AKT1;KRAS;FGFR2,0,94
KEGG_2021_Human,Human papillomavirus infection,6/331,0.0047240331620072,0.0131727847786741,0,0,4.107902097902098,21.99819514327368,CASP8;PIK3CA;PTEN;MDM2;AKT1;KRAS,0,94
KEGG_2021_Human,Hepatitis C,4/157,0.0064497832536405,0.0174007500032147,0,0,5.737981118373275,28.940705590288594,CASP8;PIK3CA;AKT1;KRAS,0,94
KEGG_2021_Human,B cell receptor signaling pathway,3/81,0.0065837145589039,0.0174007500032147,0,0,8.380388841927303,42.096001920824406,PIK3CA;AKT1;KRAS,0,94
KEGG_2021_Human,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,2/26,0.0066002844839779,0.0174007500032147,0,0,18.009057971014492,90.41704232490788,PIGM;PIGX,0,94
KEGG_2021_Human,Colorectal cancer,3/86,0.0077653156697834,0.0201066209306893,0,0,7.873560174764994,38.2504495432172,PIK3CA;AKT1;KRAS,0,94
KEGG_2021_Human,Small cell lung cancer,3/92,0.0093384873666502,0.0237558011958645,0,0,7.340535868625756,34.30680912304263,PIK3CA;PTEN;AKT1,0,94
KEGG_2021_Human,Choline metabolism in cancer,3/98,0.0110847852040572,0.027711963010143,0,0,6.874840948525159,30.95178388759313,PIK3CA;AKT1;KRAS,0,94
KEGG_2021_Human,AGE-RAGE signaling pathway in diabetic complications,3/100,0.0117059445280262,0.0282893659427301,0,0,6.732411917978928,29.943469004228515,PIK3CA;AKT1;KRAS,0,94
KEGG_2021_Human,Progesterone-mediated oocyte maturation,3/100,0.0117059445280262,0.0282893659427301,0,0,6.732411917978928,29.943469004228515,PIK3CA;AKT1;KRAS,0,94
KEGG_2021_Human,Chagas disease,3/102,0.0123468147388916,0.0291799799134848,0,0,6.595737595737596,28.98402676264153,CASP8;PIK3CA;AKT1,0,94
KEGG_2021_Human,T cell receptor signaling pathway,3/104,0.0130074918246096,0.0291799799134848,0,0,6.464476117941464,28.07024079748959,PIK3CA;AKT1;KRAS,0,94
KEGG_2021_Human,Toll-like receptor signaling pathway,3/104,0.0130074918246096,0.0291799799134848,0,0,6.464476117941464,28.07024079748959,CASP8;PIK3CA;AKT1,0,94
KEGG_2021_Human,Kaposi sarcoma-associated herpesvirus infection,4/193,0.0130644415629218,0.0291799799134848,0,0,4.636566725455614,20.112782546752232,CASP8;PIK3CA;AKT1;KRAS,0,94
KEGG_2021_Human,Aldosterone-regulated sodium reabsorption,2/37,0.0130806806508724,0.0291799799134848,0,0,12.34223602484472,53.52357397384211,PIK3CA;KRAS,0,94
KEGG_2021_Human,Insulin resistance,3/108,0.0143886102814093,0.0316113407697629,0,0,6.216954474097332,26.368083017799812,PIK3CA;PTEN;AKT1,0,94
KEGG_2021_Human,HIF-1 signaling pathway,3/109,0.0147463969835594,0.0319017550502477,0,0,6.157992950445781,25.966756790503847,PIK3CA;ERBB2;AKT1,0,94
KEGG_2021_Human,Focal adhesion,4/201,0.0149608230580471,0.0319017550502477,0,0,4.446474901297236,18.6855116998099,PIK3CA;ERBB2;PTEN;AKT1,0,94
KEGG_2021_Human,Epstein-Barr virus infection,4/202,0.015209445219638,0.0319618776354713,0,0,4.423793490460157,18.51728576352671,CASP8;PIK3CA;MDM2;AKT1,0,94
KEGG_2021_Human,Diabetic cardiomyopathy,4/203,0.0154606682118396,0.0320256698673821,0,0,4.401340033500838,18.35119367575024,PARP1;PIK3CA;PTEN;AKT1,0,94
KEGG_2021_Human,TNF signaling pathway,3/112,0.0158499091285711,0.0323695327273635,0,0,5.987599556406896,24.816154298071133,CASP8;PIK3CA;AKT1,0,94
KEGG_2021_Human,Cholinergic synapse,3/113,0.0162278218184324,0.0326810300510097,0,0,5.932867132867133,24.449512248697037,PIK3CA;AKT1;KRAS,0,94
KEGG_2021_Human,Human immunodeficiency virus 1 infection,4/212,0.0178400433653924,0.0354357025750945,0,0,4.208974358974359,16.94663437713683,CASP8;PIK3CA;AKT1;KRAS,0,94
KEGG_2021_Human,Lipid and atherosclerosis,4/215,0.0186811129772189,0.0366048835364424,0,0,4.148499210110584,16.512031899597922,CASP8;PIK3CA;AKT1;KRAS,0,94
KEGG_2021_Human,cAMP signaling pathway,4/216,0.0189668595176198,0.0366692617340649,0,0,4.128721174004193,16.370635677917264,PIK3CA;RRAS;AKT1;RRAS2,0,94
KEGG_2021_Human,Carbohydrate digestion and absorption,2/47,0.0205981683745742,0.0392991370304377,0,0,9.594685990338164,37.25187803675723,PIK3CA;AKT1,0,94
KEGG_2021_Human,Relaxin signaling pathway,3/129,0.0229641510378868,0.0432441805258908,0,0,5.175300889586604,19.53065881378396,PIK3CA;AKT1;KRAS,0,94
KEGG_2021_Human,Estrogen signaling pathway,3/137,0.0268209417325327,0.0492283107749019,0,0,4.864359521075939,17.602036565118887,PIK3CA;AKT1;KRAS,0,94
KEGG_2021_Human,Insulin signaling pathway,3/137,0.0268209417325327,0.0492283107749019,0,0,4.864359521075939,17.602036565118887,PIK3CA;AKT1;KRAS,0,94
KEGG_2021_Human,Regulation of lipolysis in adipocytes,2/55,0.0276211191560954,0.0498298852811212,0,0,8.143150123051681,29.22718768377018,PIK3CA;AKT1,0,94
KEGG_2021_Human,Measles,3/139,0.027836004881178,0.0498298852811212,0,0,4.792340012928248,17.16340612302813,CASP8;PIK3CA;AKT1,0,94
KEGG_2021_Human,Salmonella infection,4/249,0.0299493374275132,0.0529591942315783,0,0,3.566621315192744,12.512592371432136,CASP8;PIK3CA;RRAS;AKT1,0,94
KEGG_2021_Human,Non-alcoholic fatty liver disease,3/155,0.036683987440569,0.0640864840829218,0,0,4.284412955465587,14.161762543512785,CASP8;PIK3CA;AKT1,0,94
KEGG_2021_Human,Necroptosis,3/159,0.0390962159826118,0.0674875156842704,0,0,4.173710904480135,13.530042158409826,ZBP1;CASP8;PARP1,0,94
KEGG_2021_Human,Adipocytokine signaling pathway,2/69,0.0418372531622458,0.0713694318650075,0,0,6.437053861129137,20.431003692887035,STK11;AKT1,0,94
KEGG_2021_Human,RIG-I-like receptor signaling pathway,2/70,0.0429388346025532,0.0723968722950026,0,0,6.342071611253197,19.964705883356597,CASP8;MAP3K1,0,94
KEGG_2021_Human,Adherens junction,2/71,0.0440512222830111,0.0734187038050185,0,0,6.249842470069313,19.514521749182094,CDH1;ERBB2,0,94
KEGG_2021_Human,Inositol phosphate metabolism,2/73,0.0463079232359266,0.0763028280591972,0,0,6.073178199632578,18.65948901493736,PIK3CA;PTEN,0,94
KEGG_2021_Human,Influenza A,3/172,0.0474785613278515,0.0773527122757132,0,0,3.850120293907276,11.733153082543376,CASP8;PIK3CA;AKT1,0,94
KEGG_2021_Human,Bacterial invasion of epithelial cells,2/77,0.0509456258908112,0.0820790639351959,0,0,5.748115942028986,17.112120316828403,PIK3CA;CDH1,0,94
KEGG_2021_Human,Tuberculosis,3/180,0.0530415976065693,0.084516831351127,0,0,3.674613522071149,10.79115967538686,CASP8;AKT1;LSP1,0,94
KEGG_2021_Human,Axon guidance,3/182,0.0544795663356051,0.085864533898508,0,0,3.63318804100927,10.57232134020225,PIK3CA;RRAS;KRAS,0,94
KEGG_2021_Human,Chemokine signaling pathway,3/192,0.0619470027725673,0.0965840365808845,0,0,3.439211582068725,9.566084658349787,PIK3CA;AKT1;KRAS,0,94
KEGG_2021_Human,GnRH signaling pathway,2/93,0.0710170931897754,0.1095476437501854,0,0,4.733635929288103,12.51968447662762,MAP3K1;KRAS,0,94
KEGG_2021_Human,Fc gamma R-mediated phagocytosis,2/97,0.0763795925242254,0.1153650095417988,0,0,4.533409610983981,11.660109641099526,PIK3CA;AKT1,0,94
KEGG_2021_Human,Phosphatidylinositol signaling system,2/97,0.0763795925242254,0.1153650095417988,0,0,4.533409610983981,11.660109641099526,PIK3CA;PTEN,0,94
KEGG_2021_Human,Alzheimer disease,4/369,0.0961057192502195,0.1436631885699158,0,0,2.379421613394216,5.573334595289555,CASP8;PIK3CA;AKT1;KRAS,0,94
KEGG_2021_Human,Toxoplasmosis,2/112,0.0975450513043502,0.1443268616237835,0,0,3.9122529644268775,9.1055377289263,CASP8;AKT1,0,94
KEGG_2021_Human,Chemical carcinogenesis,3/239,0.1028032117588933,0.1504623963657544,0,0,2.747718383311604,6.250890841994686,PIK3CA;AKT1;KRAS,0,94
KEGG_2021_Human,Calcium signaling pathway,3/240,0.1037671699074168,0.1504623963657544,0,0,2.735985533453888,6.198664256865532,RET;ERBB2;FGFR2,0,94
KEGG_2021_Human,Shigellosis,3/246,0.1096263029497512,0.1573842963139992,0,0,2.667616334283001,5.89724059016947,PIK3CA;MDM2;AKT1,0,94
KEGG_2021_Human,Cell cycle,2/124,0.1155198843328663,0.1626250798860739,0,0,3.5253029223093373,7.60870573405766,CDKN2A;MDM2,0,94
KEGG_2021_Human,Platelet activation,2/124,0.1155198843328663,0.1626250798860739,0,0,3.5253029223093373,7.60870573405766,PIK3CA;AKT1,0,94
KEGG_2021_Human,Osteoclast differentiation,2/127,0.1201384672892224,0.1675007476628581,0,0,3.4401739130434783,7.290107998197815,PIK3CA;AKT1,0,94
KEGG_2021_Human,Natural killer cell mediated cytotoxicity,2/131,0.1263669348725184,0.1745067195858587,0,0,3.332827772160432,6.894172289267867,PIK3CA;KRAS,0,94
KEGG_2021_Human,Yersinia infection,2/137,0.135850151533199,0.1858327544557911,0,0,3.1837359098228664,6.355382625728387,PIK3CA;AKT1,0,94
KEGG_2021_Human,Fluid shear stress and atherosclerosis,2/139,0.1390462451539203,0.188427154647836,0,0,3.136940653760711,6.189022991823528,PIK3CA;AKT1,0,94
KEGG_2021_Human,Ubiquitin mediated proteolysis,2/140,0.1406505227980997,0.1888363500530042,0,0,3.114051669817265,6.108140811357775,MAP3K1;MDM2,0,94
KEGG_2021_Human,Base excision repair,1/33,0.1440899550893096,0.1916792980545862,0,0,6.678091397849462,12.93758324031252,PARP1,0,94
KEGG_2021_Human,Spinocerebellar ataxia,2/143,0.1454874053191595,0.1917788524661648,0,0,3.047332716620413,5.874238929531274,PIK3CA;AKT1,0,94
KEGG_2021_Human,JAK-STAT signaling pathway,2/162,0.1768476968051394,0.2310172615922993,0,0,2.6828804347826085,4.648000173205375,PIK3CA;AKT1,0,94
KEGG_2021_Human,Hippo signaling pathway,2/163,0.1785279483274194,0.2311299331024626,0,0,2.6660815554955444,4.593685492215139,CDH1;NF2,0,94
KEGG_2021_Human,Type II diabetes mellitus,1/46,0.1950329123195931,0.2502634715605399,0,0,4.745758661887694,7.757355193343563,PIK3CA,0,94
KEGG_2021_Human,Neutrophil extracellular trap formation,2/189,0.2229358450352153,0.2835587502640897,0,0,2.2923738665426643,3.4405580061036805,PIK3CA;AKT1,0,94
KEGG_2021_Human,Legionellosis,1/57,0.2357868123601549,0.2972964155845431,0,0,3.811443932411674,5.506877939789336,CASP8,0,94
KEGG_2021_Human,Viral myocarditis,1/60,0.2465426828320222,0.3055443505183182,0,0,3.617094951704028,5.064729217695601,CASP8,0,94
KEGG_2021_Human,Long-term depression,1/60,0.2465426828320222,0.3055443505183182,0,0,3.617094951704028,5.064729217695601,KRAS,0,94
KEGG_2021_Human,Cytosolic DNA-sensing pathway,1/63,0.2571487583231091,0.3159878809902612,0,0,3.4415539368713146,4.673976244211671,ZBP1,0,94
KEGG_2021_Human,Long-term potentiation,1/67,0.2710607413291997,0.3302840965775963,0,0,3.2323232323232323,4.219514652028844,KRAS,0,94
KEGG_2021_Human,Endocytosis,2/252,0.3322944974268181,0.4015225177240719,0,0,1.7092173913043478,1.8831023370625133,MDM2;FGFR2,0,94
KEGG_2021_Human,Gap junction,1/88,0.3399770465510176,0.4074105103297318,0,0,2.449511803238166,2.6427223714548616,KRAS,0,94
KEGG_2021_Human,IL-17 signaling pathway,1/94,0.3584549612226246,0.426032535879349,0,0,2.290785061856862,2.350236106834253,CASP8,0,94
KEGG_2021_Human,Inflammatory mediator regulation of TRP channels,1/98,0.3704882767624049,0.4367544726060871,0,0,2.195876288659794,2.180359077073003,PIK3CA,0,94
KEGG_2021_Human,Melanogenesis,1/101,0.3793664642987649,0.4434659608925271,0,0,2.129677419354839,2.0641954116468115,KRAS,0,94
KEGG_2021_Human,Amoebiasis,1/102,0.3822982421487303,0.4434659608925271,0,0,2.1084850420525925,2.027422724538319,PIK3CA,0,94
KEGG_2021_Human,NF-kappa B signaling pathway,1/104,0.3881207532938546,0.4466468986318168,0,0,2.0673347948637644,1.956605796187279,PARP1,0,94
KEGG_2021_Human,Glucagon signaling pathway,1/107,0.3967528545440112,0.4529855425896191,0,0,2.008520998174072,1.856760615816072,AKT1,0,94
KEGG_2021_Human,Serotonergic synapse,1/113,0.4136572199521785,0.4644781480746718,0,0,1.900345622119816,1.6774685632988202,KRAS,0,94
KEGG_2021_Human,Herpes simplex virus 1 infection,3/498,0.4160226674724243,0.4644781480746718,0,0,1.2927738927738928,1.1337827821490212,CASP8;PIK3CA;AKT1,0,94
KEGG_2021_Human,Leukocyte transendothelial migration,1/114,0.4164286844807403,0.4644781480746718,0,0,1.883433247692454,1.6499629711192532,PIK3CA,0,94
KEGG_2021_Human,Dopaminergic synapse,1/132,0.4641557398387007,0.5137601700504703,0,0,1.6231634244438973,1.2458349611402808,AKT1,0,94
KEGG_2021_Human,Cell adhesion molecules,1/148,0.5033250717786192,0.5528949652113619,0,0,1.4453222149074685,0.9922412363226276,CDH1,0,94
KEGG_2021_Human,Adrenergic signaling in cardiomyocytes,1/150,0.5080175934086562,0.5538537672500387,0,0,1.4257775853359314,0.9655924702858366,AKT1,0,94
KEGG_2021_Human,Oxytocin signaling pathway,1/154,0.5172714405902054,0.5580436324089446,0,0,1.388221238316115,0.9150981043281484,KRAS,0,94
KEGG_2021_Human,Cushing syndrome,1/155,0.5195578646566036,0.5580436324089446,0,0,1.379136992040218,0.9030273054750364,CDKN2A,0,94
KEGG_2021_Human,cGMP-PKG signaling pathway,1/167,0.5461732356698675,0.5823170527362558,0,0,1.2786630392537894,0.7733597929475633,AKT1,0,94
KEGG_2021_Human,NOD-like receptor signaling pathway,1/181,0.5753853400916306,0.6089844840385871,0,0,1.1783751493428911,0.6513059812028366,CASP8,0,94
KEGG_2021_Human,Alcoholism,1/186,0.5853608156558825,0.6150530309427751,0,0,1.146236559139785,0.6138404458258389,KRAS,0,94
KEGG_2021_Human,Transcriptional misregulation in cancer,1/192,0.5970257237871581,0.6227966183391218,0,0,1.1098913471823453,0.5724764940992287,MDM2,0,94
KEGG_2021_Human,Pathogenic Escherichia coli infection,1/197,0.6064980075756552,0.6281586507033572,0,0,1.0813034891375906,0.5407099573227112,CASP8,0,94
KEGG_2021_Human,Pathways of neurodegeneration,2/475,0.6575145861892635,0.6761674822513702,0,0,0.8931427520911849,0.3744843337422461,CASP8;KRAS,0,94
KEGG_2021_Human,Thermogenesis,1/232,0.6669104850673752,0.6762379044389468,0,0,0.9158404319694642,0.3710064528691435,KRAS,0,94
KEGG_2021_Human,Coronavirus disease,1/232,0.6669104850673752,0.6762379044389468,0,0,0.9158404319694642,0.3710064528691435,PIK3CA,0,94
KEGG_2021_Human,Prion disease,1/273,0.7260934081749302,0.7311357235094783,0,0,0.7761701454775458,0.2484339097514097,PIK3CA,0,94
KEGG_2021_Human,Huntington disease,1/306,0.7660663515946587,0.7660663515946587,0,0,0.6910276749515247,0.1841495410502552,CASP8,0,94
Reactome_2022,MTOR Signaling R-HSA-165159,6/41,3.610797102241367e-08,1.487648406123443e-05,0,0,38.70974025974026,663.3592262492558,STK11;CAB39;CAB39L;STRADA;STRADB;AKT1,0,94
Reactome_2022,Signal Transduction R-HSA-162582,31/2465,1.382079723596253e-07,2.2027407584868672e-05,0,0,3.5321829635716244,55.78908585951631,RET;CAB39;CAB39L;PTEN;SPRED2;STK11;SPRED1;CASP8;ERBB2;AKT1;WDR6;PTPN18;PARP1;STRADA;STRADB;OMG;RRAS2;ARHGEF18;MEMO1;FRS3;SLC4A7;CCDC88A;MRAS;PIK3CA;ESRP2;ESRP1;NF1;MDM2;NF2;FGFR2;FRK,0,94
Reactome_2022,Signaling By FGFR R-HSA-190236,7/86,1.603937445500146e-07,2.2027407584868672e-05,0,0,20.193365342645134,315.938006233425,SPRED2;SPRED1;PIK3CA;ESRP2;ESRP1;FRS3;FGFR2,0,94
Reactome_2022,Energy Dependent Regulation Of mTOR By LKB1-AMPK R-HSA-380972,5/29,2.236903999687621e-07,2.3040111196782494e-05,0,0,46.54026217228464,712.6711688722971,STK11;CAB39;CAB39L;STRADA;STRADB,0,94
Reactome_2022,Diseases Of Signal Transduction By Growth Factor Receptors And Second Messengers R-HSA-5663202,12/424,7.018840201986797e-07,5.783524326437121e-05,0,0,6.924224484963296,98.1127826367392,SPRED2;SPRED1;MRAS;PIK3CA;ESRP1;ERBB2;PTEN;NF1;MDM2;AKT1;FRS3;FGFR2,0,94
Reactome_2022,RAS Signaling Downstream Of NF1 Loss-Of-Function Variants R-HSA-6802953,3/6,1.9902811494289e-06,0.00013666597226078445,0,0,218.7142857142857,2871.1137494601844,SPRED2;SPRED1;NF1,0,94
