Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,module,n_genes_in_module
Reactome_2022,Homology Directed Repair R-HSA-5693538,17/119,8.219497547300368e-22,1.1507296566220515e-20,0,0,49.288557213930346,2392.9773427230707,GEN1;BARD1;ABRAXAS1;XRCC2;XRCC3;BRCA2;SPIDR;PALB2;RAD51B;RAD51D;BRIP1;RAD51C;SLX4;RAD51;EME1;UIMC1;RAD9A,1,84
Reactome_2022,DNA Double-Strand Break Repair R-HSA-5693532,18/149,1.0878052361192926e-21,1.3325614142461333e-20,0,0,41.19014573213047,1988.253476312892,GEN1;BARD1;ABRAXAS1;XRCC2;XRCC3;BRCA2;SPIDR;PALB2;RAD51B;RAD51D;BRIP1;RAD51C;SLX4;RAD51;EME1;CHEK2;UIMC1;RAD9A,1,84
Reactome_2022,Fanconi Anemia Pathway R-HSA-6783310,11/38,3.987001961591287e-18,4.3414021359549566e-17,0,0,110.99898528665652,4447.006971638123,SLX4;EME1;FANCM;FANCL;FANCD2;FANCA;FANCC;FANCB;FANCE;FANCG;FANCF,1,84
Reactome_2022,Resolution Of D-loop Structures Thru Synthesis-Dependent Strand Annealing (SDSA) R-HSA-5693554,10/27,7.806360118623347e-18,7.65023291625088e-17,0,0,158.17965023847376,6230.948382929223,BARD1;RAD51B;BRIP1;RAD51D;RAD51;RAD51C;XRCC2;XRCC3;BRCA2;PALB2,1,84
Reactome_2022,Homologous DNA Pairing And Strand Exchange R-HSA-5693579,11/43,1.8742281250818908e-17,1.6697668750729571e-16,0,0,93.6318493150685,3606.300869625879,BARD1;RAD51B;BRIP1;RAD51D;RAD51;RAD51C;XRCC2;XRCC3;BRCA2;PALB2;RAD9A,1,84
Reactome_2022,Impaired BRCA2 Binding To PALB2 R-HSA-9709603,9/24,3.246595745381419e-16,2.6513865253948254e-15,0,0,159.208,5677.955026992489,BARD1;RAD51B;BRIP1;RAD51D;RAD51;RAD51C;XRCC2;BRCA2;PALB2,1,84
Reactome_2022,Defective HDR Thru Homologous Recombination (HRR) Due To BRCA1 Loss-Of-Function R-HSA-9701192,9/25,5.055749990449278e-16,3.811257685107917e-15,0,0,149.25,5256.709665595862,BARD1;RAD51B;BRIP1;RAD51D;RAD51;RAD51C;XRCC2;BRCA2;PALB2,1,84
Reactome_2022,Defective Homologous Recombination Repair (HRR) Due To BRCA2 Loss Of Function R-HSA-9701190,10/41,9.89716530881163e-16,6.9280157161681406e-15,0,0,86.68265039232782,2994.80869257709,BARD1;RAD51B;BRIP1;RAD51D;RAD51;RAD51C;XRCC2;BRCA2;PALB2;RAD9A,1,84
Reactome_2022,Presynaptic Phase Of Homologous DNA Pairing And Strand Exchange R-HSA-5693616,9/40,6.432939888283357e-14,4.2028540603451273e-13,0,0,76.97419354838709,2338.072628577783,BARD1;RAD51B;BRIP1;RAD51D;RAD51;RAD51C;XRCC2;BRCA2;RAD9A,1,84
Reactome_2022,Cytosolic Iron-Sulfur Cluster Assembly R-HSA-2564830,5/12,8.962395711585113e-10,5.489467373345881e-09,0,0,180.00904159132008,3750.094766614648,BRIP1;CIAPIN1;CIAO2B;CIAO3;CIAO1,1,84
Reactome_2022,Miscellaneous Transport And Binding Events R-HSA-5223345,5/23,3.6724419253631016e-08,2.117054756974023e-07,0,0,69.9648382559775,1197.7857121207028,LRRC8C;LRRC8D;LRRC8A;LRRC8B;LRRC8E,1,84
Reactome_2022,Impaired BRCA2 Binding To RAD51 R-HSA-9709570,5/35,3.40582787182541e-07,1.8542840635493897e-06,0,0,41.95358649789029,624.7983014087592,BARD1;BRIP1;RAD51;BRCA2;RAD9A,1,84
Reactome_2022,Diseases Of Mismatch Repair (MMR) R-HSA-5423599,3/5,7.103334166939071e-07,3.663824991368573e-06,0,0,368.77777777777777,5220.982959720093,MSH6;MSH2;PMS2,1,84
Reactome_2022,G2/M DNA Damage Checkpoint R-HSA-69473,6/77,8.554936173226879e-07,4.191918724881171e-06,0,0,21.50054171180932,300.3966934683544,BARD1;BRIP1;ABRAXAS1;CHEK2;UIMC1;RAD9A,1,84
Reactome_2022,TP53 Regulates Transcription Of DNA Repair Genes R-HSA-6796648,5/62,6.212069710284287e-06,2.898965864799334e-05,0,0,22.050854985565177,264.36806273659136,RAD51D;MSH2;FANCD2;PMS2;FANCC,1,84
Reactome_2022,HDR Thru Single Strand Annealing (SSA) R-HSA-5685938,4/37,1.7203049661152467e-05,7.515966934968443e-05,0,0,30.12575757575757,330.4923304321046,BARD1;BRIP1;RAD51;RAD9A,1,84
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,9/354,1.7639514235130018e-05,7.515966934968443e-05,0,0,6.807304347826087,74.5084582916926,BARD1;RAD51D;BRIP1;MSH2;FANCD2;CHEK2;PMS2;FANCC;RAD9A,1,84
Reactome_2022,Processing Of DNA Double-Strand Break Ends R-HSA-5693607,5/80,2.1752847586366108e-05,8.882412764432827e-05,0,0,16.743459915611815,179.75386576706498,BARD1;BRIP1;ABRAXAS1;UIMC1;RAD9A,1,84
Reactome_2022,Mismatch Repair (MMR) Directed By MSH2:MSH6 (MutSalpha) R-HSA-5358565,3/14,2.5159442533116404e-05,9.862501472981632e-05,0,0,67.02020202020202,709.7625229732954,MSH6;MSH2;PMS2,1,84
Reactome_2022,Mismatch Repair R-HSA-5358508,3/15,3.1354001770611786e-05,0.00011818046821230596,0,0,61.4320987654321,637.0612247729775,MSH6;MSH2;PMS2,1,84
Reactome_2022,G2/M Checkpoints R-HSA-69481,6/148,3.749920465264409e-05,0.00013610822429478226,0,0,10.71180931744312,109.16609293657724,BARD1;BRIP1;ABRAXAS1;CHEK2;UIMC1;RAD9A,1,84
Reactome_2022,Cell Cycle R-HSA-1640170,11/654,8.934128538835993e-05,0.0003126944988592597,0,0,4.516564051215407,42.10813827102052,BARD1;PIF1;BRIP1;RAD51C;RAD51;ABRAXAS1;CHEK2;UIMC1;ATRX;BRCA2;RAD9A,1,84
Reactome_2022,Recruitment And ATM-mediated Phosphorylation Of Repair And Signal Proteins At DNA Double Strand Breaks R-HSA-5693565,4/60,0.00011802666802574615,0.0003988487402249353,0,0,17.732142857142858,160.38013855540933,BARD1;ABRAXAS1;CHEK2;UIMC1,1,84
Reactome_2022,DNA Double Strand Break Response R-HSA-5693606,4/61,0.00012590719893039792,0.0004112968498392999,0,0,17.42017543859649,156.43257337642356,BARD1;ABRAXAS1;CHEK2;UIMC1,1,84
Reactome_2022,Metalloprotease DUBs R-HSA-5689901,3/31,0.00029508406148340066,0.0009328463879152664,0,0,26.306878306878307,213.82889117518968,BARD1;ABRAXAS1;UIMC1,1,84
Reactome_2022,Regulation Of TP53 Activity Thru Phosphorylation R-HSA-6804756,4/90,0.0005621216755349655,0.0017214976313258,0,0,11.52906976744186,86.28116271004932,BARD1;BRIP1;CHEK2;RAD9A,1,84
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,6/271,0.0009837891778160946,0.0029215557401811,0,0,5.704208998548621,39.49650744647041,BARD1;BRIP1;ABRAXAS1;CHEK2;UIMC1;RAD9A,1,84
Reactome_2022,Nonhomologous End-Joining (NHEJ) R-HSA-5693571,3/51,0.0012868950850409,0.0037092858333533,0,0,15.330246913580249,102.0308089774058,BARD1;ABRAXAS1;UIMC1,1,84
Reactome_2022,Mismatch Repair (MMR) Directed By MSH2:MSH3 (MutSbeta) R-HSA-5358606,2/14,0.0015350048968418,0.0042980137111572,0,0,40.45528455284553,262.1187578709559,MSH2;PMS2,1,84
Reactome_2022,Meiotic Recombination R-HSA-912446,3/56,0.0016873322140243,0.0045932932492883,0,0,13.880503144654089,88.6215515568192,RAD51C;RAD51;BRCA2,1,84
Reactome_2022,Disease R-HSA-1643685,16/1736,0.0021297790062379,0.0056410362867923,0,0,2.4891928864569084,15.312860123090072,BARD1;XRCC2;ATRX;BRCA2;PALB2;MSH6;RAD51B;HHAT;RAD51D;BRIP1;RAD51C;RAD51;MSH2;PMS2;MUTYH;RAD9A,1,84
Reactome_2022,Regulation Of TP53 Activity R-HSA-5633007,4/157,0.0043341366235419,0.0111775102396609,0,0,6.458496732026144,35.1421845973881,BARD1;BRIP1;CHEK2;RAD9A,1,84
Reactome_2022,Meiosis R-HSA-1500620,3/88,0.0060668926820174,0.0152450123804541,0,0,8.640958605664489,44.11130492643518,RAD51C;RAD51;BRCA2,1,84
Reactome_2022,Reproduction R-HSA-1474165,3/113,0.0120116670475404,0.029428584266474,0,0,6.668686868686868,29.48811206830847,RAD51C;RAD51;BRCA2,1,84
Reactome_2022,Regulation Of HMOX1 Expression And Activity R-HSA-9707587,1/5,0.0208262500889298,0.0474644769468633,0,0,59.97590361445784,232.19917372092343,BRIP1,1,84
Reactome_2022,Synthesis Of PI R-HSA-1483226,1/5,0.0208262500889298,0.0474644769468633,0,0,59.97590361445784,232.19917372092343,CHEK2,1,84
Reactome_2022,Diseases Of Base Excision Repair R-HSA-9605308,1/5,0.0208262500889298,0.0474644769468633,0,0,59.97590361445784,232.19917372092343,MUTYH,1,84
